user_id,region,college,major,social_position,month,weekday,hour,DB
U2875,R01,C0002,M09,S005,12.0,5,16,DB031
U3928,R01,C0035,M04,S004,12.0,5,16,DB018
U0383,R01,C0001,M04,S005,12.0,5,16,DB020
U0383,R01,C0001,M04,S005,12.0,5,16,DB020
U0383,R01,C0001,M04,S005,12.0,5,16,DB020
U0192,R01,C0001,M05,S006,12.0,5,17,DB031
U0383,R01,C0001,M04,S005,12.0,5,17,DB020
U0192,R01,C0001,M05,S006,12.0,5,17,DB031
U0061,R01,C0001,M06,S006,12.0,5,17,DB055
U0061,R01,C0001,M06,S006,12.0,5,17,DB077
U0061,R01,C0001,M06,S006,12.0,5,17,DB036
U2100,R01,C0001,M11,S006,12.0,5,17,DB052
U0061,R01,C0001,M06,S006,12.0,5,17,DB060
U2100,R01,C0001,M11,S006,12.0,5,17,DB047
U3602,R01,C0001,M11,S005,12.0,5,17,DB048
U3602,R01,C0001,M11,S005,12.0,5,17,DB048
U3602,R01,C0001,M11,S005,12.0,5,17,DB048
U2100,R01,C0001,M11,S006,12.0,5,17,DB060
U2100,R01,C0001,M11,S006,12.0,5,17,DB060
U1262,R01,C0001,M04,S006,12.0,5,17,DB031
U0009,R01,C0001,M06,S005,12.0,5,17,DB051
U4678,R01,C0003,M01,S005,12.0,5,18,DB021
U0213,R01,C0001,M05,S006,12.0,5,18,DB018
U1348,R01,C0002,M09,S005,12.0,5,18,DB048
U1348,R01,C0002,M09,S005,12.0,5,18,DB048
U1348,R01,C0002,M09,S005,12.0,5,18,DB048
U2378,R01,C0001,M08,S005,12.0,5,18,DB020
U2378,R01,C0001,M08,S005,12.0,5,18,DB020
U2378,R01,C0001,M08,S005,12.0,5,18,DB020
U2378,R01,C0001,M08,S005,12.0,5,18,DB010
U2378,R01,C0001,M08,S005,12.0,5,19,DB060
U1434,R01,C0015,M03,S004,12.0,5,19,DB018
U1434,R01,C0015,M03,S004,12.0,5,19,DB031
U1142,R01,C0001,M02,S001,12.0,5,19,DB051
U1142,R01,C0001,M02,S001,12.0,5,19,DB010
U1142,R01,C0001,M02,S001,12.0,5,19,DB060
U1142,R01,C0001,M02,S001,12.0,5,19,DB060
U3212,R01,C0035,M04,S004,12.0,5,19,DB031
U0467,R01,C0015,M03,S004,12.0,5,20,DB031
U4049,R01,C0006,M11,S004,12.0,5,20,DB052
U0213,R01,C0001,M05,S006,12.0,5,20,DB048
U0213,R01,C0001,M05,S006,12.0,5,20,DB048
U0213,R01,C0001,M05,S006,12.0,5,20,DB018
U1438,R01,C0008,M09,S004,12.0,5,20,DB031
U1438,R01,C0008,M09,S004,12.0,5,20,DB018
U3417,R01,C0024,M11,S004,12.0,5,20,DB055
U1002,R01,C0014,M04,S005,12.0,5,20,DB031
U0355,R01,C0002,M04,S005,12.0,5,21,DB048
U0355,R01,C0002,M04,S005,12.0,5,21,DB048
U3417,R01,C0024,M11,S004,12.0,5,21,DB077
U2023,R01,C0035,M04,S004,12.0,5,21,DB018
U1351,R01,C0001,UNKNOWN,S006,12.0,5,21,DB031
U2023,R01,C0035,M04,S004,12.0,5,21,DB018
U1142,R01,C0001,M02,S001,12.0,5,21,DB060
U0442,R01,C0018,M07,S004,12.0,5,21,DB039
U3917,R02,C0011,M02,S004,12.0,5,21,DB018
U3910,R01,C0008,M09,S004,12.0,5,21,DB018
U2986,R01,C0001,M09,S004,12.0,5,22,DB048
U2986,R01,C0001,M09,S004,12.0,5,22,DB048
U0043,R01,C0001,M04,S005,12.0,5,22,DB048
U0043,R01,C0001,M04,S005,12.0,5,22,DB048
U3355,R01,C0003,M01,S005,12.0,5,22,DB030
U0213,R01,C0001,M05,S006,12.0,5,23,DB048
U0213,R01,C0001,M05,S006,12.0,5,23,DB018
U4292,R01,C0006,M11,S004,12.0,5,23,DB031
U2255,R01,C0001,M05,S005,12.0,5,23,DB048
U0192,R01,C0001,M05,S006,12.0,5,23,DB031
U1142,R01,C0001,M02,S001,12.0,5,23,DB060
U1718,R01,C0020,M04,S004,12.0,5,23,DB031
U1388,R01,C0008,M09,S004,12.0,5,23,DB031
U0043,R01,C0001,M04,S005,12.0,5,23,DB031
U0213,R01,C0001,M05,S006,12.0,5,23,DB031
U0377,R01,C0001,M05,S005,12.0,5,23,DB048
U0043,R01,C0001,M04,S005,12.0,6,0,DB048
U4992,R01,C0020,M04,S004,12.0,6,0,DB049
U4992,R01,C0020,M04,S004,12.0,6,0,DB049
U4992,R01,C0020,M04,S004,12.0,6,0,DB049
U4992,R01,C0020,M04,S004,12.0,6,0,DB049
U4992,R01,C0020,M04,S004,12.0,6,0,DB049
U4992,R01,C0020,M04,S004,12.0,6,0,DB051
U0580,R01,C0015,M03,S004,12.0,6,0,DB031
U3054,R01,C0029,M08,S005,12.0,6,0,DB048
U3054,R01,C0029,M08,S005,12.0,6,0,DB048
U2565,R01,C0035,M04,S004,12.0,6,0,DB031
U1142,R01,C0001,M02,S001,12.0,6,0,DB051
U3054,R01,C0029,M08,S005,12.0,6,0,DB020
U0580,R01,C0015,M03,S004,12.0,6,0,DB018
U4851,R01,C0035,M04,S004,12.0,6,1,DB031
U2255,R01,C0001,M05,S005,12.0,6,1,DB048
U2255,R01,C0001,M05,S005,12.0,6,1,DB018
U3577,R01,C0001,M11,S004,12.0,6,1,DB014
U4851,R01,C0035,M04,S004,12.0,6,1,DB018
U0192,R01,C0001,M05,S006,12.0,6,1,DB031
U0377,R01,C0001,M05,S005,12.0,6,1,DB048
U0355,R01,C0002,M04,S005,12.0,6,1,DB048
U2255,R01,C0001,M05,S005,12.0,6,2,DB048
U2255,R01,C0001,M05,S005,12.0,6,2,DB048
U4379,R01,C0006,M11,S004,12.0,6,2,DB031
U1933,R01,C0005,M06,S004,12.0,6,4,DB018
U2556,R01,C0040,M11,S008,12.0,6,4,DB047
U2143,R01,C0035,M04,S004,12.0,6,4,DB018
U2143,R01,C0035,M04,S004,12.0,6,4,DB018
U2143,R01,C0035,M04,S004,12.0,6,30,DB031
U2556,R01,C0040,M11,S008,12.0,6,5,DB014
U2556,R01,C0040,M11,S008,12.0,6,5,DB045
U0091,R01,C0001,M04,S006,12.0,6,5,DB031
U0192,R01,C0001,M05,S006,12.0,6,6,DB031
U2556,R01,C0040,M11,S008,12.0,6,6,DB060
U2556,R01,C0040,M11,S008,12.0,6,6,DB060
U2556,R01,C0040,M11,S008,12.0,6,7,DB060
U4918,R01,C0001,M02,S006,12.0,6,8,DB020
U4918,R01,C0001,M02,S006,12.0,6,8,DB020
U4918,R01,C0001,M02,S006,12.0,6,8,DB008
U0530,R01,C0001,M01,S006,12.0,6,9,DB048
U3619,R01,C0001,M09,S006,12.0,6,9,DB048
U3619,R01,C0001,M09,S006,12.0,6,9,DB048
U3619,R01,C0001,M09,S006,12.0,6,9,DB031
U4480,R02,C0021,UNKNOWN,S004,12.0,6,10,DB031
U0374,R01,C0001,M04,S006,12.0,6,10,DB020
U0374,R01,C0001,M04,S006,12.0,6,10,DB020
U0374,R01,C0001,M04,S006,12.0,6,10,DB048
U0374,R01,C0001,M04,S006,12.0,6,10,DB048
U2575,R01,C0035,M01,S004,12.0,6,10,DB018
U4918,R01,C0001,M02,S006,12.0,6,10,DB051
U3062,R01,C0001,M04,S006,12.0,6,10,DB031
U4909,R01,C0001,M02,S001,12.0,6,10,DB038
U3251,R01,C0001,M09,S006,12.0,6,11,DB066
U0852,R01,C0008,M09,S004,12.0,6,11,DB018
U0374,R01,C0001,M04,S006,12.0,6,11,DB044
U3212,R01,C0035,M04,S004,12.0,6,11,DB018
U4987,R01,C0001,M05,S006,12.0,6,11,DB031
U0530,R01,C0001,M01,S006,12.0,6,11,DB048
U0530,R01,C0001,M01,S006,12.0,6,11,DB048
U0530,R01,C0001,M01,S006,12.0,6,11,DB048
U2596,R01,C0001,M08,S006,12.0,6,11,DB049
U2596,R01,C0001,M08,S006,12.0,6,11,DB044
U0138,R01,C0001,M04,S006,12.0,6,11,DB049
U0138,R01,C0001,M04,S006,12.0,6,11,DB044
U3492,R01,C0024,M11,S001,12.0,6,11,DB049
U3889,R01,C0037,M04,S005,12.0,6,11,DB031
U1638,R01,C0035,M04,S004,12.0,6,12,DB031
U4909,R01,C0001,M02,S001,12.0,6,12,DB008
U4909,R01,C0001,M02,S001,12.0,6,12,DB060
U4909,R01,C0001,M02,S001,12.0,6,12,DB060
U3485,R01,C0016,M10,S008,12.0,6,13,DB031
U0083,R01,C0001,M05,S006,12.0,6,13,DB048
U0083,R01,C0001,M05,S006,12.0,6,13,DB018
U0034,R01,C0001,M02,S006,12.0,6,13,DB051
U0172,R01,C0001,M09,S005,12.0,6,13,DB031
U4965,R01,C0001,M09,S005,12.0,6,13,DB031
U0034,R01,C0001,M02,S006,12.0,6,13,DB049
U0034,R01,C0001,M02,S006,12.0,6,30,DB049
U0160,R01,C0001,M03,S005,12.0,6,14,DB031
U1373,R01,C0003,M01,S005,12.0,6,14,DB031
U3266,R01,C0023,M01,S004,12.0,6,14,DB018
U4909,R01,C0001,M02,S001,12.0,6,14,DB051
U0061,R01,C0001,M06,S006,12.0,6,15,DB077
U4027,R01,C0035,M01,S004,12.0,6,30,DB039
U1350,R01,C0008,M09,S004,12.0,6,15,DB018
U1350,R01,C0008,M09,S004,12.0,6,15,DB031
U1350,R01,C0008,M09,S004,12.0,6,15,DB018
U3132,R02,C0010,M08,S005,12.0,6,15,DB038
U3132,R02,C0010,M08,S005,12.0,6,15,DB052
U3577,R01,C0001,M11,S004,12.0,6,15,DB031
U1350,R01,C0008,M09,S004,12.0,6,15,DB048
U1348,R01,C0002,M09,S005,12.0,6,15,DB048
U1348,R01,C0002,M09,S005,12.0,6,15,DB048
U1348,R01,C0002,M09,S005,12.0,6,15,DB018
U0065,R01,C0006,M11,S008,12.0,6,16,DB042
U2524,R01,C0023,M01,S004,12.0,6,16,DB048
U2524,R01,C0023,M01,S004,12.0,6,16,DB048
U2524,R01,C0023,M01,S004,12.0,6,16,DB018
U0034,R01,C0001,M02,S006,12.0,6,16,DB026
U0688,R01,C0002,UNKNOWN,S005,12.0,6,16,DB048
U3449,R01,C0001,M08,S006,12.0,6,17,DB052
U0034,R01,C0001,M02,S006,12.0,6,17,DB060
U0034,R01,C0001,UNKNOWN,S006,12.0,6,17,DB051
U0065,R01,C0006,M11,S008,12.0,6,17,DB048
U0065,R01,C0006,M11,S008,12.0,6,17,DB048
U0065,R01,C0006,M11,S008,12.0,6,17,DB048
U0138,R01,C0001,UNKNOWN,S006,12.0,6,17,DB018
U3348,R01,C0001,M11,S005,12.0,6,17,DB048
U2524,R01,C0023,UNKNOWN,S004,12.0,6,17,DB031
U3843,R01,C0001,M03,S006,12.0,6,17,DB018
U3843,R01,C0001,M03,S006,12.0,6,17,DB018
U0138,R01,C0001,M04,S006,12.0,6,17,DB048
U0138,R01,C0001,M04,S006,12.0,6,17,DB048
U4974,R01,C0001,M02,S005,12.0,6,18,DB031
U1796,R01,C0002,M09,S005,12.0,6,18,DB048
U3577,R01,C0001,M11,S004,12.0,6,18,DB014
U4994,R01,C0025,M05,S004,12.0,6,18,DB031
U1796,R01,C0002,M09,S005,12.0,6,18,DB018
U3492,R01,C0024,M11,S001,12.0,6,18,DB077
U1411,R01,C0001,M04,S006,12.0,6,18,DB020
U1411,R01,C0001,M04,S006,12.0,6,18,DB020
U1411,R01,C0001,M04,S006,12.0,6,18,DB020
U1411,R01,C0001,M04,S006,12.0,6,18,DB020
U4905,R01,C0001,M03,S006,12.0,6,18,DB024
U4905,R01,C0001,M03,S006,12.0,6,18,DB044
U3062,R01,C0001,M04,S006,12.0,6,18,DB031
U4546,R01,C0001,M08,S005,12.0,6,19,DB014
U0796,R01,C0001,M04,S005,12.0,6,19,DB048
U0796,R01,C0001,M04,S005,12.0,6,19,DB048
U0796,R01,C0001,M04,S005,12.0,6,19,DB031
U0134,R01,C0014,M04,S005,12.0,6,19,DB031
U2478,R01,C0033,M08,S002,12.0,6,19,DB042
U2478,R01,C0033,M08,S002,12.0,6,19,DB042
U2478,R01,C0033,M08,S002,12.0,6,19,DB051
U3348,R01,C0001,UNKNOWN,S005,12.0,6,19,DB048
U0134,R01,C0014,M04,S005,12.0,6,19,DB048
U0134,R01,C0014,M04,S005,12.0,6,19,DB048
U0134,R01,C0014,M04,S005,12.0,6,19,DB048
U0134,R01,C0014,M04,S005,12.0,6,19,DB031
U0134,R01,C0014,M04,S005,12.0,6,19,DB048
U1047,R01,C0001,M05,S006,12.0,6,20,DB048
U1047,R01,C0001,M05,S006,12.0,6,20,DB048
U1047,R01,C0001,M05,S006,12.0,6,20,DB048
U3348,R01,C0001,M11,S005,12.0,6,20,DB061
U4596,R01,C0001,M11,S006,12.0,6,20,DB048
U3724,R01,C0015,M03,S004,12.0,6,21,DB014
U3348,R01,C0001,UNKNOWN,S005,12.0,6,21,DB045
U3724,R01,C0015,M03,S004,12.0,6,21,DB014
U1678,R01,C0001,M09,S001,12.0,6,21,DB014
U1678,R01,C0001,M09,S001,12.0,6,21,DB014
U1678,R01,C0001,M09,S001,12.0,6,21,DB014
U1496,R01,C0008,M09,S004,12.0,6,22,DB048
U0437,R01,C0001,M05,S006,12.0,6,22,DB031
U4995,R01,C0001,M11,S006,12.0,6,22,DB018
U1351,R01,C0001,M04,S006,12.0,6,22,DB072
U1047,R01,C0001,M05,S006,12.0,6,22,DB048
U1047,R01,C0001,M05,S006,12.0,6,22,DB018
U2399,R01,C0014,M04,S005,12.0,6,23,DB018
U4909,R01,C0001,M02,S001,12.0,6,23,DB010
U4909,R01,C0001,M02,S001,12.0,6,23,DB060
U1678,R01,C0001,M09,S001,12.0,6,23,DB014
U1678,R01,C0001,M09,S001,12.0,6,23,DB014
U1678,R01,C0001,M09,S001,12.0,6,23,DB077
U4997,R01,C0023,M01,S004,12.0,6,23,DB031
U1496,R01,C0008,M09,S004,12.0,6,23,DB031
U1496,R01,C0008,M09,S004,12.0,6,23,DB048
U1496,R01,C0008,M09,S004,12.0,6,23,DB048
U1496,R01,C0008,M09,S004,12.0,6,23,DB048
U1496,R01,C0008,M09,S004,12.0,6,23,DB048
U1351,R01,C0001,M04,S006,12.0,7,0,DB048
U1351,R01,C0001,M04,S006,12.0,7,0,DB048
U3348,R01,C0001,M11,S005,12.0,7,0,DB055
U1047,R01,C0001,M05,S006,12.0,7,0,DB048
U1047,R01,C0001,M05,S006,12.0,7,0,DB048
U1047,R01,C0001,M05,S006,12.0,7,0,DB048
U3348,R01,C0001,M11,S005,12.0,7,0,DB042
U3348,R01,C0001,M11,S005,12.0,7,0,DB042
U1570,R01,C0001,M04,S005,12.0,7,0,DB048
U1570,R01,C0001,M04,S005,12.0,7,0,DB048
U1388,R01,C0008,M09,S004,12.0,7,0,DB031
U1351,R01,C0001,M04,S006,12.0,7,0,DB044
U1034,R01,C0001,M04,S006,12.0,7,1,DB031
U1034,R01,C0001,M04,S006,12.0,7,1,DB031
U1496,R01,C0008,M09,S004,12.0,7,1,DB048
U0083,R01,C0001,M05,S006,12.0,7,1,DB048
U3889,R01,C0037,M04,S005,12.0,7,1,DB048
U3889,R01,C0037,M04,S005,12.0,7,1,DB048
U1047,R01,C0001,M05,S006,12.0,7,1,DB018
U3889,R01,C0037,M04,S005,12.0,7,2,DB031
U0083,R01,C0001,M05,S006,12.0,7,2,DB031
U1034,R01,C0001,M04,S006,12.0,7,4,DB031
U1034,R01,C0001,M04,S006,12.0,7,4,DB031
U1034,R01,C0001,M04,S006,12.0,7,4,DB018
U0377,R01,C0001,M05,S005,12.0,7,6,DB048
U0377,R01,C0001,M05,S005,12.0,7,6,DB018
U0377,R01,C0001,M05,S005,12.0,7,6,DB031
U0377,R01,C0001,M05,S005,12.0,7,7,DB048
U3643,R01,C0001,M05,S005,12.0,7,8,DB048
U3643,R01,C0001,M05,S005,12.0,7,8,DB048
U1728,R01,C0001,M09,S006,12.0,7,9,DB031
U4905,R01,C0001,M03,S006,12.0,7,10,DB024
U3952,R01,C0002,M09,S005,12.0,7,11,DB018
U3952,R01,C0002,M09,S005,12.0,7,11,DB018
U0040,R01,C0015,M03,S008,12.0,7,11,DB059
U0040,R01,C0015,M03,S008,12.0,7,11,DB059
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U1034,R01,C0001,M04,S006,12.0,7,11,DB031
U3952,R01,C0002,M09,S005,12.0,7,11,DB072
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0034,R01,C0001,M02,S006,12.0,7,11,DB049
U0192,R01,C0001,M05,S006,12.0,7,11,DB072
U1034,R01,C0001,M04,S006,12.0,7,11,DB072
U0192,R01,C0001,M05,S006,12.0,7,11,DB031
U0986,R01,C0013,M08,S008,12.0,7,12,DB052
U0986,R01,C0013,M08,S008,12.0,7,12,DB052
U4999,R01,C0023,M01,S004,12.0,7,12,DB031
U4905,R01,C0001,M03,S006,12.0,7,12,DB024
U1047,R01,C0001,M05,S006,12.0,7,12,DB048
U1047,R01,C0001,UNKNOWN,S006,12.0,7,12,DB048
U1047,R01,C0001,M05,S006,12.0,7,12,DB048
U4999,R01,C0023,M01,S004,12.0,7,12,DB044
U1678,R01,C0001,M09,S001,12.0,7,13,DB077
U0986,R01,C0013,M08,S008,12.0,7,13,DB052
U0986,R01,C0013,M08,S008,12.0,7,13,DB052
U0155,R01,C0001,M05,S006,12.0,7,13,DB044
U3771,R01,C0008,M09,S001,12.0,7,13,DB018
U0155,R01,C0001,M05,S006,12.0,7,13,DB055
U0155,R01,C0001,UNKNOWN,S006,12.0,7,13,DB051
U1438,R01,C0008,M09,S004,12.0,7,14,DB018
U0089,R01,C0001,M05,S006,12.0,7,14,DB048
U0089,R01,C0001,M05,S006,12.0,7,14,DB048
U0986,R01,C0013,M08,S008,12.0,7,14,DB052
U0986,R01,C0013,M08,S008,12.0,7,14,DB052
U0200,R01,C0001,M05,S005,12.0,7,14,DB026
U0200,R01,C0001,M05,S005,12.0,7,14,DB027
U1033,R01,C0001,M09,S006,12.0,7,14,DB048
U1033,R01,C0001,M09,S006,12.0,7,14,DB048
U1033,R01,C0001,M09,S006,12.0,7,14,DB048
U1033,R01,C0001,M09,S006,12.0,7,14,DB048
U1047,R01,C0001,M05,S006,12.0,7,15,DB048
U1047,R01,C0001,M05,S006,12.0,7,15,DB048
U1047,R01,C0001,M05,S006,12.0,7,15,DB048
U3449,R01,C0001,M08,S006,12.0,7,15,DB014
U3449,R01,C0001,M08,S006,12.0,7,15,DB051
U0089,R01,C0001,M05,S006,12.0,7,15,DB020
U0089,R01,C0001,M05,S006,12.0,7,15,DB020
U2461,R01,C0004,M08,S004,12.0,7,15,DB072
U2844,R01,C0001,M04,S005,12.0,7,15,DB048
U2844,R01,C0001,M04,S005,12.0,7,15,DB048
U2844,R01,C0001,M04,S005,12.0,7,15,DB048
U2844,R01,C0001,M04,S005,12.0,7,15,DB031
U2461,R01,C0004,M08,S004,12.0,7,15,DB018
U2155,R01,C0001,M01,S005,12.0,7,16,DB018
U5001,R01,C0001,M09,S005,12.0,7,16,DB018
U2155,R01,C0001,M01,S005,12.0,7,16,DB031
U3449,R01,C0001,M08,S006,12.0,7,16,DB060
U3449,R01,C0001,M08,S006,12.0,7,16,DB060
U3546,R01,C0054,M10,S002,12.0,7,16,DB018
U1536,R01,C0001,M04,S006,12.0,7,17,DB018
U1536,R01,C0001,M04,S006,12.0,7,17,DB060
U3333,R01,C0029,M08,S005,12.0,7,18,DB010
U3333,R01,C0029,M08,S005,12.0,7,18,DB060
U3449,R01,C0001,M08,S006,12.0,7,18,DB020
U1724,R01,C0001,M05,S005,12.0,7,18,DB048
U1724,R01,C0001,M05,S005,12.0,7,18,DB048
U3529,R01,C0006,M11,S004,12.0,7,18,DB048
U5002,R01,C0024,M08,S004,12.0,7,18,DB020
U5002,R01,C0024,M08,S004,12.0,7,18,DB020
U1460,R01,C0025,M05,S004,12.0,7,18,DB018
U5002,R01,C0024,M08,S004,12.0,7,19,DB020
U5002,R01,C0024,M08,S004,12.0,7,19,DB020
U5002,R01,C0024,M08,S004,12.0,7,30,DB058
U5002,R01,C0024,M08,S004,12.0,7,19,DB058
U1033,R01,C0001,M09,S006,12.0,7,19,DB048
U1496,R01,C0008,M09,S004,12.0,7,20,DB031
U1496,R01,C0008,M09,S004,12.0,7,20,DB018
U1496,R01,C0008,M09,S004,12.0,7,20,DB018
U2226,R01,C0015,M03,S004,12.0,7,20,DB065
U2226,R01,C0015,M03,S004,12.0,7,20,DB018
U2986,R01,C0001,M09,S004,12.0,7,20,DB048
U1047,R01,C0001,M05,S006,12.0,7,20,DB048
U1047,R01,C0001,M05,S006,12.0,7,20,DB048
U1496,R01,C0008,M09,S004,12.0,7,30,DB048
U1496,R01,C0008,M09,S004,12.0,7,20,DB048
U2377,R01,C0001,M03,S005,12.0,7,20,DB009
U2377,R01,C0001,M03,S005,12.0,7,20,DB059
U2377,R01,C0001,M03,S005,12.0,7,20,DB059
U2287,R01,C0035,M04,S001,12.0,7,20,DB031
U1724,R01,C0001,M05,S005,12.0,7,21,DB048
U1724,R01,C0001,M05,S005,12.0,7,21,DB048
U1724,R01,C0001,M05,S005,12.0,7,21,DB018
U0941,R01,C0014,M04,S005,12.0,7,21,DB018
U0941,R01,C0014,M04,S005,12.0,7,21,DB018
U4741,R01,C0024,M11,S004,12.0,7,22,DB014
U4741,R01,C0024,M11,S004,12.0,7,22,DB077
U0875,R01,C0001,M09,S006,12.0,7,22,DB048
U1417,R01,C0008,M09,S004,12.0,7,22,DB018
U1417,R01,C0008,M09,S004,12.0,7,22,DB018
U0875,R01,C0001,M09,S006,12.0,7,22,DB048
U2287,R01,C0035,M04,S001,12.0,7,22,DB018
U1034,R01,C0001,M04,S006,12.0,7,22,DB072
U1034,R01,C0001,M04,S006,12.0,7,22,DB018
U5003,R01,C0001,M09,S001,12.0,7,23,DB031
U4130,R01,C0002,M09,S005,12.0,7,23,DB018
U5004,R01,C0014,M04,S005,12.0,7,23,DB018
U1496,R01,C0008,M09,S004,12.0,7,23,DB018
U1496,R01,C0008,M09,S004,12.0,7,23,DB048
U1496,R01,C0008,M09,S004,12.0,7,23,DB048
U1496,R01,C0008,M09,S004,12.0,7,23,DB048
U2844,R01,C0001,M04,S005,12.0,7,23,DB048
U2844,R01,C0001,M04,S005,12.0,7,23,DB048
U2844,R01,C0001,M04,S005,12.0,7,23,DB048
U2844,R01,C0001,M04,S005,12.0,7,23,DB031
U2844,R01,C0001,M04,S005,12.0,7,23,DB031
U1496,R01,C0008,M09,S004,12.0,7,23,DB018
U1411,R01,C0001,M04,S006,12.0,7,23,DB026
U1496,R01,C0008,M09,S004,12.0,7,23,DB048
U0393,R01,C0014,M04,S005,12.0,1,0,DB048
U0393,R01,C0014,M04,S005,12.0,1,0,DB048
U1411,R01,C0001,M04,S006,12.0,1,0,DB020
U4861,R01,C0025,M05,S004,12.0,1,0,DB018
U0377,R01,C0001,M05,S005,12.0,1,0,DB031
U1246,R01,C0035,M04,S004,12.0,1,0,DB018
U1425,R01,C0001,M05,S005,12.0,1,0,DB048
U1425,R01,C0001,M05,S005,12.0,1,0,DB048
U1425,R01,C0001,M05,S005,12.0,1,0,DB018
U1411,R01,C0001,M04,S006,12.0,1,0,DB020
U5005,R01,C0026,M03,S005,12.0,1,1,DB039
U0689,R01,C0006,M11,S004,12.0,1,1,DB018
U5005,R01,C0026,M03,S005,12.0,1,1,DB018
U5005,R01,C0026,M03,S005,12.0,1,1,DB018
U1570,R01,C0001,M04,S005,12.0,1,2,DB048
U1570,R01,C0001,M04,S005,12.0,1,30,DB048
U1570,R01,C0001,M04,S005,12.0,1,2,DB048
U4987,R01,C0001,M05,S006,12.0,1,2,DB072
U4987,R01,C0001,M05,S006,12.0,1,2,DB031
U4987,R01,C0001,M05,S006,12.0,1,3,DB031
U4987,R01,C0001,M05,S006,12.0,1,4,DB048
U1200,R01,C0008,M09,S004,12.0,1,4,DB031
U1200,R01,C0008,M09,S004,12.0,1,4,DB018
U1200,R01,C0008,M09,S004,12.0,1,4,DB072
U0033,R01,C0012,M09,S004,12.0,1,7,DB018
U0033,R01,C0012,M09,S004,12.0,1,7,DB031
U4905,R01,C0001,M03,S006,12.0,1,7,DB006
U4905,R01,C0001,M03,S006,12.0,1,7,DB006
U4905,R01,C0001,M03,S006,12.0,1,7,DB020
U4905,R01,C0001,M03,S006,12.0,1,7,DB020
U4905,R01,C0001,M03,S006,12.0,1,7,DB020
U4905,R01,C0001,M03,S006,12.0,1,7,DB020
U3279,R01,C0061,M09,S008,12.0,1,8,DB018
U3279,R01,C0061,M09,S008,12.0,1,8,DB018
U4905,R01,C0001,M03,S006,12.0,1,8,DB016
U3279,R01,C0061,M09,S008,12.0,1,8,DB020
U3279,R01,C0061,M09,S008,12.0,1,8,DB020
U3279,R01,C0061,M09,S008,12.0,1,8,DB020
U4905,R01,C0001,M03,S006,12.0,1,8,DB030
U3279,R01,C0061,M09,S008,12.0,1,8,DB020
U3279,R01,C0061,M09,S008,12.0,1,9,DB016
U3279,R01,C0061,M09,S008,12.0,1,9,DB048
U2882,R01,C0002,M09,S005,12.0,1,9,DB018
U1436,R01,C0008,M09,S004,12.0,1,10,DB018
U0138,R01,C0001,M04,S006,12.0,1,10,DB031
U5006,R01,C0001,M09,S005,12.0,1,10,DB018
U5006,R01,C0001,M09,S005,12.0,1,10,DB018
U2420,R01,C0014,M04,S005,12.0,1,10,DB018
U5006,R01,C0001,M09,S005,12.0,1,11,DB038
U1142,R01,C0001,M02,S001,12.0,1,11,DB051
U0374,R01,C0001,M04,S006,12.0,1,11,DB031
U2883,R01,C0004,M08,S001,12.0,1,11,DB051
U2377,R01,C0001,M03,S005,12.0,1,11,DB065
U2377,R01,C0001,M03,S005,12.0,1,11,DB065
U4905,R01,C0001,M03,S006,12.0,1,11,DB044
U2883,R01,C0004,M08,S001,12.0,1,12,DB044
U4905,R01,C0001,M03,S006,12.0,1,12,DB020
U4905,R01,C0001,M03,S006,12.0,1,12,DB020
U4905,R01,C0001,M03,S006,12.0,1,12,DB020
U4905,R01,C0001,M03,S006,12.0,1,12,DB020
U1411,R01,C0001,M04,S006,12.0,1,12,DB018
U1411,R01,C0001,UNKNOWN,S006,12.0,1,12,DB031
U5007,R01,C0037,M04,S005,12.0,1,12,DB072
U5007,R01,C0037,M04,S005,12.0,1,12,DB018
U1142,R01,C0001,M02,S001,12.0,1,12,DB050
U0192,R01,C0001,M05,S006,12.0,1,12,DB018
U1358,R01,C0008,M09,S004,12.0,1,13,DB018
U4386,R01,C0006,M11,S004,12.0,1,13,DB014
U4386,R01,C0006,M11,S004,12.0,1,13,DB014
U1436,R01,C0008,M09,S004,12.0,1,13,DB018
U5007,R01,C0037,UNKNOWN,S005,12.0,1,14,DB018
U5007,R01,C0037,M04,S005,12.0,1,14,DB018
U1438,R01,C0008,M09,S004,12.0,1,14,DB018
U1142,R01,C0001,M02,S001,12.0,1,14,DB050
U0337,R01,C0035,M01,S008,12.0,1,14,DB020
U0337,R01,C0035,M01,S008,12.0,1,14,DB030
U3132,R02,C0010,M08,S005,12.0,1,14,DB052
U1142,R01,C0001,M02,S001,12.0,1,15,DB010
U2986,R01,C0001,M09,S004,12.0,1,15,DB048
U2377,R01,C0001,M03,S005,12.0,1,16,DB065
U2377,R01,C0001,M03,S005,12.0,1,16,DB065
U3132,R02,C0010,M08,S005,12.0,1,16,DB060
U2765,R01,C0005,M04,S001,12.0,1,16,DB048
