custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,아침구매액,점심구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
104033,1661000,25,66440,19,15,8.0,4.0,6.0,7.0,1.0,16.0,27160.0,434560.0,162960.0,190120.0,217280.0,108640.0,1262360.0,0
104034,1858600,15,123907,14,13,4.0,4.0,2.0,5.0,6.0,6.0,3071108.0,3071108.0,1023702.667,2559256.667,2047405.333,2047405.333,1734693.333,0
104035,471970,31,15225,13,12,0.0,4.0,24.0,3.0,7.0,15.0,2087510.871,4473237.581,7157180.129,894647.516,0.0,1192863.355,197922.903,0
104036,1886261,54,34931,22,31,23.0,11.0,15.0,5.0,0.0,28.0,0.0,940129.556,503640.833,167880.278,772249.278,369336.611,768476.704,0
104037,311400,5,62280,5,4,2.0,1.0,0.0,2.0,0.0,4.0,0.0,1802011.2,0.0,901005.6,901005.6,450502.8,311400.0,0
104038,143000,4,35750,4,4,0.0,2.0,2.0,0.0,0.0,2.0,0.0,100500.0,100500.0,0.0,0.0,100500.0,143000.0,0
104039,230000,4,57500,4,4,2.0,1.0,0.0,1.0,1.0,1.0,2751650.0,2751650.0,0.0,2751650.0,5503300.0,2751650.0,230000.0,0
104040,3796889,67,56670,23,38,1.0,17.0,37.0,12.0,15.0,34.0,848363.731,1922957.791,2092630.537,678690.985,56557.582,961478.896,1303409.657,0
104041,3272157,75,43629,22,51,17.0,14.0,20.0,24.0,2.0,61.0,104775.627,3195656.613,1047756.267,1257307.52,890592.827,733429.387,959832.72,0
104042,4282100,23,186178,15,14,3.0,8.0,8.0,4.0,13.0,5.0,866817.391,333391.304,533426.087,266713.043,200034.783,533426.087,2792673.913,1
104043,1410880,23,61343,11,7,13.0,3.0,3.0,4.0,1.0,9.0,191056.957,1719512.609,573170.87,764227.826,2483740.435,573170.87,674768.696,1
104044,2261350,31,72947,21,19,2.0,12.0,5.0,12.0,4.0,16.0,695324.129,2781296.516,869155.161,2085972.387,347662.065,2085972.387,1531882.258,0
104045,216800,6,36133,6,5,3.0,1.0,2.0,0.0,0.0,2.0,0.0,72333.333,72333.333,0.0,108500.0,36166.667,216800.0,0
104046,3020700,21,143843,14,10,1.0,11.0,6.0,3.0,0.0,18.0,0.0,4099503.429,1366501.143,683250.571,227750.19,2505252.095,2013800.0,0
104047,2190800,22,99582,14,13,12.0,6.0,2.0,2.0,0.0,13.0,0.0,882215.455,135725.455,135725.455,814352.727,407176.364,1394145.455,0
104048,548734,11,49885,7,9,4.0,1.0,5.0,1.0,1.0,7.0,314744.364,2203210.545,1573721.818,314744.364,1258977.455,314744.364,349194.364,0
104049,1268188,23,55139,13,16,7.0,4.0,3.0,9.0,3.0,13.0,141896.739,614885.87,141896.739,425690.217,331092.391,189195.652,716801.913,0
104050,13566560,31,437631,20,15,3.0,7.0,5.0,16.0,0.0,26.0,0.0,1261249.097,242547.903,776153.29,145528.742,339567.065,8752619.355,0
104051,2646900,27,98033,21,15,8.0,2.0,15.0,2.0,5.0,7.0,973855.0,1363397.0,2921565.0,389542.0,1558168.0,389542.0,2058700.0,0
104052,1953900,25,78156,20,20,3.0,2.0,3.0,17.0,4.0,18.0,861556.8,3877005.6,646167.6,3661616.4,646167.6,430778.4,1563120.0,0
104053,2064720,12,172060,11,6,2.0,4.0,4.0,2.0,0.0,12.0,0.0,922220.0,307406.667,153703.333,153703.333,307406.667,1892660.0,1
104054,173000,4,43250,4,3,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1395333.5,0.0,1395333.5,1395333.5,0.0,173000.0,0
104055,296000,4,74000,3,2,0.0,0.0,1.0,3.0,0.0,3.0,0.0,2128312.5,709437.5,2128312.5,0.0,0.0,222000.0,1
104056,4306440,59,72991,12,47,9.0,18.0,18.0,14.0,9.0,14.0,14935.424,23232.881,29870.847,23232.881,14935.424,29870.847,875886.102,0
104057,2932600,19,154347,17,12,3.0,9.0,4.0,3.0,1.0,8.0,100694.737,805557.895,402778.947,302084.211,302084.211,906252.632,2623905.263,0
104058,2292000,12,191000,5,9,4.0,4.0,3.0,1.0,2.0,5.0,102564.0,256410.0,153846.0,51282.0,205128.0,205128.0,955000.0,0
104059,1714390,23,74539,9,8,8.0,11.0,2.0,2.0,0.0,18.0,0.0,27391.304,3043.478,3043.478,12173.913,16739.13,670848.261,0
104060,4815746,35,137593,25,12,12.0,8.0,11.0,4.0,2.0,31.0,377102.857,5845094.286,2074065.714,754205.714,2262617.143,1508411.429,3439818.571,1
104061,1127700,10,112770,7,5,4.0,4.0,0.0,2.0,1.0,7.0,326107.7,2282753.9,0.0,652215.4,1304430.8,1304430.8,789390.0,0
104062,1305148,28,46612,13,24,5.0,1.0,10.0,12.0,1.0,6.0,22869.75,137218.5,228697.5,274437.0,114348.75,22869.75,605961.571,0
104063,2544600,43,59177,27,27,11.0,7.0,12.0,13.0,1.0,22.0,152098.023,3346156.512,1825176.279,1977274.302,1673078.256,1064686.163,1597772.093,0
104064,353800,6,58967,6,4,1.0,1.0,0.0,4.0,0.0,5.0,0.0,12189905.0,0.0,9751924.0,2437981.0,2437981.0,353800.0,0
104065,1544586,41,37673,24,25,12.0,10.0,6.0,13.0,15.0,25.0,16505506.463,27509177.439,6602202.585,14304772.268,13204405.171,11003670.976,904147.902,0
104066,7140000,26,274615,18,7,0.0,10.0,16.0,0.0,4.0,17.0,84615.385,359615.385,338461.538,0.0,0.0,211538.462,4943076.923,0
104067,4508057,101,44634,55,29,31.0,14.0,10.0,46.0,2.0,84.0,3326.733,139722.772,16633.663,76514.851,51564.356,23287.129,2454882.525,1
104068,2132050,30,71068,27,16,5.0,6.0,8.0,11.0,2.0,21.0,169986.667,1784860.0,679946.667,934926.667,424966.667,509960.0,1918845.0,1
104069,3506890,55,63762,37,42,11.0,24.0,10.0,10.0,2.0,19.0,65745.455,624581.818,328727.273,328727.273,361600.0,788945.455,2359180.545,1
104070,1053638,18,58535,7,12,3.0,0.0,5.0,10.0,4.0,14.0,656515.778,2297805.222,820644.722,1641289.444,492386.833,0.0,409748.111,0
104071,1894956,39,48589,22,21,11.0,10.0,3.0,15.0,3.0,31.0,454659.231,4698145.385,454659.231,2273296.154,1667083.846,1515530.769,1068949.538,0
104072,2183020,21,103953,12,8,5.0,12.0,0.0,4.0,5.0,11.0,688230.476,1514107.048,0.0,550584.381,688230.476,1651753.143,1247440.0,0
104073,840850,56,15015,18,37,14.0,17.0,17.0,8.0,12.0,38.0,52071.429,164892.857,73767.857,34714.286,60750.0,73767.857,270273.214,0
104074,3612763,59,61233,22,43,18.0,17.0,7.0,17.0,12.0,42.0,966244.068,3381854.237,563642.373,1368845.763,1449366.102,1368845.763,1347131.966,0
104075,2012900,16,125806,13,10,5.0,6.0,5.0,0.0,13.0,3.0,3345143.75,771956.25,1286593.75,0.0,1286593.75,1543912.5,1635481.25,0
104076,2876189,55,52294,17,34,10.0,13.0,20.0,12.0,6.0,44.0,733423.527,5378439.2,2444745.091,1466847.055,1222372.545,1589084.309,889003.873,1
104077,2990100,34,87944,24,13,5.0,18.0,4.0,7.0,3.0,24.0,40676.471,325411.765,54235.294,94911.765,67794.118,244058.824,2110658.824,0
104078,1117598,13,85969,6,5,3.0,0.0,0.0,10.0,0.0,12.0,0.0,1395600.0,0.0,1163000.0,348900.0,0.0,515814.462,1
104079,272000,2,136000,2,2,0.0,2.0,0.0,0.0,1.0,1.0,2348350.0,2348350.0,0.0,0.0,0.0,4696700.0,272000.0,0
104080,1113730,33,33749,23,14,2.0,14.0,8.0,9.0,1.0,27.0,34870.848,941512.909,278966.788,313837.636,69741.697,488191.879,776236.061,0
104081,5229016,50,104580,35,27,9.0,9.0,15.0,17.0,19.0,30.0,1423581.84,2247760.8,1123880.4,1273731.12,674328.24,674328.24,3660311.2,1
104082,2104277,46,45745,22,23,8.0,15.0,12.0,11.0,1.0,43.0,94921.957,4081644.13,1139063.478,1044141.522,759375.652,1423829.348,1006393.348,0
104083,2127860,23,92516,14,16,8.0,9.0,4.0,2.0,2.0,8.0,952646.957,3810587.826,1905293.913,952646.957,3810587.826,4286911.304,1295219.13,1
104084,3781200,44,85936,31,25,8.0,3.0,13.0,20.0,13.0,22.0,244636.364,414000.0,244636.364,376363.636,150545.455,56454.545,2664027.273,1
104085,2047200,25,81888,14,9,16.0,3.0,0.0,6.0,9.0,12.0,397656.0,530208.0,0.0,265104.0,706944.0,132552.0,1146432.0,0
104086,1438666,26,55333,12,15,7.0,12.0,4.0,3.0,0.0,9.0,0.0,786600.0,349600.0,262200.0,611800.0,1048800.0,663999.692,0
104087,387100,10,38710,7,8,0.0,4.0,4.0,2.0,0.0,3.0,0.0,1697445.6,2263260.8,1131630.4,0.0,2263260.8,270970.0,0
104088,7507811,75,100104,31,34,18.0,22.0,15.0,20.0,1.0,56.0,286849.6,16063577.6,4302744.0,5736992.0,5163292.8,6310691.2,3103228.547,0
104089,1975220,15,131681,10,9,2.0,7.0,6.0,0.0,0.0,12.0,0.0,800064.8,400032.4,0.0,133344.133,466704.467,1316813.333,0
104090,2632400,12,219367,9,9,5.0,0.0,6.0,1.0,0.0,11.0,0.0,2491062.75,1358761.5,226460.25,1132301.25,0.0,1974300.0,1
104091,647300,10,64730,7,8,4.0,2.0,2.0,2.0,2.0,7.0,547740.0,1917090.0,547740.0,547740.0,1095480.0,547740.0,453110.0,0
104092,577400,11,52491,9,8,3.0,1.0,2.0,5.0,1.0,7.0,407421.818,2851952.727,814843.636,2037109.091,1222265.455,407421.818,472418.182,0
104093,729220,12,60768,8,9,7.0,2.0,2.0,1.0,0.0,8.0,0.0,3176266.667,794066.667,397033.333,2779233.333,794066.667,486146.667,0
104094,4710600,27,174467,21,14,6.0,8.0,9.0,4.0,4.0,23.0,165961.926,954281.074,373414.333,165961.926,248942.889,331923.852,3663800.0,0
104095,431000,3,143667,3,3,0.0,2.0,1.0,0.0,0.0,3.0,0.0,945000.0,315000.0,0.0,0.0,630000.0,431000.0,0
104096,2090000,5,418000,1,3,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3014042.0,3014042.0,0.0,0.0,0.0,418000.0,0
104097,434000,22,19727,6,10,18.0,2.0,0.0,2.0,16.0,4.0,3588568.727,897142.182,0.0,448571.091,4037139.818,448571.091,118363.636,0
104098,2032000,21,96762,16,14,3.0,5.0,7.0,6.0,0.0,18.0,0.0,682422.857,265386.667,227474.286,113737.143,189561.905,1548190.476,0
104099,1596300,16,99769,10,11,8.0,1.0,4.0,3.0,2.0,8.0,1020395.5,4081582.0,2040791.0,1530593.25,4081582.0,510197.75,997687.5,0
104100,1572178,29,54213,23,9,7.0,0.0,9.0,13.0,0.0,18.0,0.0,2747979.931,1373989.966,1984652.172,1068658.862,0.0,1246899.793,0
104101,252000,4,63000,4,3,0.0,1.0,1.0,2.0,1.0,0.0,380618.0,0.0,380618.0,761236.0,0.0,380618.0,252000.0,0
104102,12220818,77,158712,53,34,14.0,23.0,24.0,16.0,14.0,38.0,140599.091,381626.104,241027.013,160684.675,140599.091,230984.221,8411731.87,0
104103,4772066,51,93570,39,29,10.0,10.0,18.0,13.0,2.0,37.0,70780.745,1309443.784,637026.706,460074.843,353903.725,353903.725,3649226.941,0
104104,7257671,59,123011,31,21,25.0,11.0,6.0,17.0,6.0,43.0,1275080.644,9138077.949,1275080.644,3612728.492,5312836.017,2337647.847,3813352.559,0
104105,618668,40,15467,3,31,1.0,32.0,7.0,0.0,0.0,9.0,0.0,306225.0,238175.0,0.0,34025.0,1088800.0,46400.1,0
104106,2813000,21,133952,16,12,3.0,2.0,8.0,8.0,3.0,6.0,801766.571,1603533.143,2138044.19,2138044.19,801766.571,534511.048,2143238.095,0
104107,915400,26,35208,12,12,3.0,7.0,16.0,0.0,0.0,7.0,0.0,218380.885,499156.308,0.0,93591.808,218380.885,422492.308,0
104108,37055924,221,167674,59,93,73.0,56.0,61.0,31.0,6.0,194.0,39840.624,1288180.19,405046.348,205843.226,484727.597,371845.828,9892757.991,0
104109,1169000,9,129889,7,4,2.0,3.0,0.0,4.0,0.0,5.0,0.0,2325468.333,0.0,1860374.667,930187.333,1395281.0,909222.222,1
104110,826625,6,137771,4,4,0.0,0.0,3.0,3.0,0.0,1.0,0.0,237609.833,712829.5,712829.5,0.0,0.0,551083.333,0
104111,4897817,114,42963,22,94,19.0,30.0,41.0,24.0,15.0,53.0,293421.053,1036754.386,802017.544,469473.684,371666.667,586842.105,945192.754,0
104112,392500,8,49062,6,5,1.0,0.0,1.0,6.0,6.0,2.0,959250.0,319750.0,159875.0,959250.0,159875.0,0.0,294375.0,0
104113,90000,2,45000,2,2,0.0,0.0,1.0,1.0,0.0,2.0,0.0,884300.0,442150.0,442150.0,0.0,0.0,90000.0,1
104114,1124000,9,124889,7,6,2.0,2.0,2.0,3.0,0.0,5.0,0.0,1270688.889,508275.556,762413.333,508275.556,508275.556,874222.222,0
104115,8784779,108,81341,54,39,26.0,16.0,39.0,27.0,23.0,69.0,378145.556,1134436.667,641203.333,443910.0,427468.889,263057.778,4392389.5,1
104116,261992,5,52398,3,3,0.0,0.0,5.0,0.0,1.0,2.0,229980.0,459960.0,1149900.0,0.0,0.0,0.0,157195.2,0
104117,13281356,94,141291,56,38,11.0,19.0,48.0,16.0,13.0,39.0,23317.021,69951.064,86093.617,28697.872,19729.787,34078.723,7912297.191,0
104118,315458,8,39432,5,2,0.0,0.0,4.0,4.0,0.0,8.0,0.0,5839300.0,2919650.0,2919650.0,0.0,0.0,197161.25,0
104119,2517478,32,78671,18,20,11.0,11.0,6.0,4.0,12.0,6.0,2103621.75,1051810.875,1051810.875,701207.25,1928319.938,1928319.938,1416081.375,0
104120,11895254,175,67973,60,78,41.0,42.0,62.0,30.0,16.0,130.0,459018.697,3729526.914,1778697.451,860660.057,1176235.411,1204924.08,4078372.8,1
104121,2581020,14,184359,7,8,2.0,1.0,7.0,4.0,0.0,8.0,0.0,136571.429,119500.0,68285.714,34142.857,17071.429,1290510.0,1
104122,5183200,21,246819,18,15,10.0,0.0,9.0,2.0,6.0,15.0,3018455.714,7546139.286,4527683.571,1006151.905,5030759.524,0.0,4442742.857,0
104123,105404,12,8784,7,6,0.0,1.0,7.0,4.0,0.0,10.0,0.0,2333416.667,1633391.667,933366.667,0.0,233341.667,61485.667,0
104124,3659700,18,203317,12,9,0.0,10.0,8.0,0.0,5.0,12.0,5831401.111,13995362.667,9330241.778,0.0,0.0,11662802.222,2439800.0,0
104125,648640,6,108107,6,5,3.0,0.0,3.0,0.0,0.0,4.0,0.0,11675052.667,8756289.5,0.0,8756289.5,0.0,648640.0,0
104126,6884100,68,101237,37,23,35.0,10.0,0.0,23.0,5.0,25.0,32343.824,161719.118,0.0,148781.588,226406.765,64687.647,3745760.294,0
104127,1930300,19,101595,14,11,1.0,3.0,10.0,5.0,1.0,4.0,227787.895,911151.579,2277878.947,1138939.474,227787.895,683363.684,1422326.316,0
104128,520396,4,130099,4,2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,577000.0,0.0,0.0,0.0,577000.0,520396.0,0
104129,877600,6,146267,6,1,0.0,0.0,6.0,0.0,0.0,2.0,0.0,801578.667,2404736.0,0.0,0.0,0.0,877600.0,0
104130,2331450,30,77715,12,21,14.0,3.0,2.0,11.0,5.0,20.0,418764.5,1675058.0,167505.8,921281.9,1172540.6,251258.7,932580.0,0
104131,5813978,126,46143,24,41,18.0,37.0,33.0,38.0,21.0,100.0,498756.667,2375031.746,783760.476,902512.063,427505.714,878761.746,1107424.381,0
104132,214901,2,107450,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1820289.0,0.0,0.0,1820289.0,1820289.0,214901.0,0
104133,2905700,17,170924,14,9,5.0,7.0,3.0,2.0,0.0,8.0,0.0,1557788.235,584170.588,389447.059,973617.647,1363064.706,2392929.412,0
104134,1993621,15,132908,15,7,0.0,0.0,5.0,10.0,6.0,7.0,212600.0,248033.333,177166.667,354333.333,0.0,0.0,1993621.0,0
104135,1840919,21,87663,20,7,0.0,0.0,7.0,14.0,19.0,2.0,1514372.381,159407.619,557926.667,1115853.333,0.0,0.0,1753256.19,0
104136,2257967,24,94082,14,20,5.0,6.0,9.0,4.0,7.0,9.0,6281800.0,8076600.0,8076600.0,3589600.0,4487000.0,5384400.0,1317147.417,0
104137,13660650,123,111062,64,57,20.0,29.0,46.0,28.0,3.0,78.0,77212.244,2007518.341,1183921.073,720647.61,514748.293,746385.024,7107980.488,1
104138,2167207,129,16800,34,70,24.0,38.0,26.0,41.0,8.0,52.0,192361.55,1250350.078,625175.039,985852.946,577084.651,913717.364,571201.845,0
104139,11541916,56,206106,22,14,0.0,14.0,4.0,38.0,3.0,44.0,145469.571,2133553.714,193959.429,1842614.571,0.0,678858.0,4534324.143,0
104140,1112800,8,139100,8,4,0.0,3.0,2.0,3.0,0.0,7.0,0.0,15556355.5,4444673.0,6667009.5,0.0,6667009.5,1112800.0,1
104141,1076400,25,43056,7,7,2.0,3.0,3.0,17.0,16.0,9.0,1002880.0,564120.0,188040.0,1065560.0,125360.0,188040.0,301392.0,0
104142,2743000,18,152389,11,6,5.0,6.0,2.0,5.0,0.0,14.0,0.0,229444.444,32777.778,81944.444,81944.444,98333.333,1676277.778,1
104143,6510746,73,89188,36,30,10.0,10.0,18.0,35.0,1.0,67.0,5136.986,344178.082,92465.753,179794.521,51369.863,51369.863,3210778.849,1
104144,1136188,14,81156,14,7,3.0,0.0,5.0,6.0,3.0,8.0,564085.714,1504228.571,940142.857,1128171.429,564085.714,0.0,1136188.0,0
104145,192880,6,32147,3,2,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1332659.167,0.0,0.0,0.0,1599191.0,96440.0,0
104146,1215081,24,50628,16,14,5.0,8.0,0.0,11.0,6.0,14.0,13895870.0,32423696.667,0.0,25475761.667,11579891.667,18527826.667,810054.0,0
104147,2804000,24,116833,21,11,7.0,2.0,13.0,2.0,3.0,19.0,1130200.0,7157933.333,4897533.333,753466.667,2637133.333,753466.667,2453500.0,1
104148,2624800,21,124990,16,14,4.0,5.0,5.0,7.0,6.0,11.0,908876.0,1666272.667,757396.667,1060355.333,605917.333,757396.667,1999847.619,1
104149,1971800,15,131453,14,14,7.0,5.0,3.0,0.0,2.0,10.0,23142.533,115712.667,34713.8,0.0,80998.867,57856.333,1840346.667,0
104150,685200,15,45680,8,10,0.0,5.0,10.0,0.0,5.0,8.0,978530.0,1565648.0,1957060.0,0.0,0.0,978530.0,365440.0,0
104151,2753847,20,137692,12,12,3.0,5.0,6.0,6.0,1.0,18.0,719509.35,12951168.3,4317056.1,4317056.1,2158528.05,3597546.75,1652308.2,1
104152,541862,17,31874,9,13,5.0,5.0,6.0,1.0,0.0,8.0,0.0,525364.706,394023.529,65670.588,328352.941,328352.941,286868.118,0
104153,10833506,105,103176,56,52,19.0,26.0,38.0,22.0,2.0,44.0,6076.19,133676.19,115447.619,66838.095,57723.81,78990.476,5777869.867,0
104154,144800,3,48267,3,2,1.0,0.0,2.0,0.0,1.0,2.0,69566.667,139133.333,139133.333,0.0,69566.667,0.0,144800.0,0
104155,4911200,38,129242,21,19,3.0,1.0,25.0,9.0,1.0,24.0,10639.079,255337.895,265976.974,95751.711,31917.237,10639.079,2714084.211,0
104156,421800,6,70300,6,5,0.0,1.0,2.0,3.0,2.0,3.0,208733.333,313100.0,208733.333,313100.0,0.0,104366.667,421800.0,1
104157,1076377,14,76884,11,10,7.0,2.0,4.0,1.0,1.0,9.0,86700.0,780300.0,346800.0,86700.0,606900.0,173400.0,845724.786,0
104158,7945228,54,147134,24,27,18.0,12.0,15.0,9.0,14.0,29.0,228801.481,473945.926,245144.444,147086.667,294173.333,196115.556,3531212.444,0
104159,5437300,28,194189,22,19,7.0,12.0,9.0,0.0,2.0,12.0,164014.857,984089.143,738066.857,0.0,574052.0,984089.143,4272164.286,1
104160,5249583,52,100954,28,24,7.0,11.0,17.0,17.0,2.0,45.0,110006.231,2475140.192,935052.962,935052.962,385021.808,605034.269,2826698.538,0
104161,439047,11,39913,7,6,4.0,1.0,3.0,3.0,4.0,5.0,2933527.636,3666909.545,2200145.727,2200145.727,2933527.636,733381.909,279393.545,0
104162,1630040,20,81502,14,12,0.0,6.0,8.0,6.0,1.0,18.0,5500.0,99000.0,44000.0,33000.0,0.0,33000.0,1141028.0,0
104163,1542300,11,140209,11,9,3.0,2.0,3.0,3.0,2.0,3.0,92030.182,138045.273,138045.273,138045.273,138045.273,92030.182,1542300.0,0
104164,4757326,75,63431,49,30,10.0,20.0,4.0,41.0,0.0,41.0,0.0,4445645.307,433721.493,4445645.307,1084303.733,2168607.467,3108119.653,1
104165,376000,5,75200,5,4,0.0,1.0,4.0,0.0,4.0,1.0,52058749.6,13014687.4,52058749.6,0.0,0.0,13014687.4,376000.0,1
104166,5068944,54,93869,23,34,15.0,25.0,8.0,6.0,10.0,38.0,462993.889,1759376.778,370395.111,277796.333,694490.833,1157484.722,2158994.667,1
104167,5668248,64,88566,35,35,10.0,18.0,17.0,19.0,7.0,34.0,22531.25,109437.5,54718.75,61156.25,32187.5,57937.5,3099823.125,0
104168,4458005,43,103675,29,10,7.0,1.0,15.0,20.0,3.0,35.0,255936.14,2985921.628,1279680.698,1706240.93,597184.326,85312.047,3006561.512,0
104169,442300,9,49144,8,3,1.0,7.0,1.0,0.0,0.0,9.0,0.0,1838270.0,204252.222,0.0,204252.222,1429765.556,393155.556,0
104170,896350,18,49797,12,9,1.0,4.0,10.0,3.0,3.0,11.0,447410.833,1640506.389,1491369.444,447410.833,149136.944,596547.778,597566.667,1
104171,1892200,15,126147,7,6,8.0,1.0,0.0,6.0,4.0,9.0,2073456.0,4665276.0,0.0,3110184.0,4146912.0,518364.0,883026.667,0
104172,13489537,215,62742,30,147,57.0,53.0,50.0,55.0,137.0,71.0,2022125.735,1047962.972,738002.093,811802.302,841322.386,782282.219,1882260.977,0
104173,375000,7,53571,3,3,0.0,0.0,2.0,5.0,1.0,1.0,134232.143,134232.143,268464.286,671160.714,0.0,0.0,160714.286,0
104174,2406919,68,35396,8,28,22.0,11.0,22.0,13.0,4.0,30.0,52643.529,394826.471,289539.412,171091.471,289539.412,144769.706,283166.941,0
104175,217180,13,16706,8,5,1.0,8.0,0.0,4.0,0.0,13.0,0.0,2306656.0,0.0,709740.308,177435.077,1419480.615,133649.231,0
104176,1939500,15,129300,11,13,3.0,2.0,7.0,3.0,0.0,12.0,0.0,4477767.2,2612030.867,1119441.8,1119441.8,746294.533,1422300.0,0
104177,2603887,30,86796,14,15,6.0,7.0,6.0,11.0,4.0,24.0,928991.867,5573951.2,1393487.8,2554727.633,1393487.8,1625735.767,1215147.267,0
104178,373100,14,26650,9,12,6.0,3.0,3.0,2.0,0.0,8.0,0.0,28571.429,10714.286,7142.857,21428.571,10714.286,239850.0,0
104179,635936,11,57812,9,4,6.0,5.0,0.0,0.0,0.0,9.0,0.0,4004977.909,0.0,0.0,2669985.273,2224987.727,520311.273,0
104180,5348428,104,51427,41,38,29.0,14.0,20.0,41.0,14.0,76.0,265343.077,1440433.846,379061.538,777076.154,549639.231,265343.077,2108514.885,0
104181,7820400,27,289644,18,10,8.0,8.0,5.0,6.0,17.0,9.0,663629.63,351333.333,195185.185,234222.222,312296.296,312296.296,5213600.0,1
104182,2225930,15,148395,8,11,7.0,1.0,5.0,2.0,2.0,13.0,132866.667,863633.333,332166.667,132866.667,465033.333,66433.333,1187162.667,1
104183,7009527,123,56988,56,65,35.0,28.0,33.0,27.0,52.0,36.0,2917465.073,2019783.512,1851468.22,1514837.634,1963678.415,1570942.732,3191329.366,0
104184,1111070,32,34721,8,22,14.0,6.0,2.0,10.0,3.0,25.0,444081.375,3700678.125,296054.25,1480271.25,2072379.75,888162.75,277767.5,0
104185,50400,2,25200,2,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6359540.0,0.0,0.0,6359540.0,0.0,50400.0,0
104186,1364900,10,136490,8,8,3.0,4.0,1.0,2.0,1.0,5.0,140900.0,704500.0,140900.0,281800.0,422700.0,563600.0,1091920.0,0
104187,4363200,22,198327,18,11,1.0,12.0,9.0,0.0,0.0,14.0,0.0,6518478.273,4190450.318,0.0,465605.591,5587267.091,3569890.909,0
104188,546000,7,78000,6,6,2.0,1.0,4.0,0.0,1.0,4.0,591257.143,2365028.571,2365028.571,0.0,1182514.286,591257.143,468000.0,0
104189,309130,5,61826,5,3,0.0,1.0,2.0,2.0,0.0,3.0,0.0,268944.0,179296.0,179296.0,0.0,89648.0,309130.0,0
104190,4847300,36,134647,23,16,8.0,12.0,11.0,5.0,4.0,24.0,215692.556,1294155.333,593154.528,269615.694,431385.111,647077.667,3096886.111,1
104191,4548091,51,89178,23,28,11.0,11.0,15.0,14.0,13.0,25.0,1529727.333,2941783.333,1765070.0,1647398.667,1294384.667,1294384.667,2051099.863,0
104192,3522000,10,352200,8,6,5.0,1.0,4.0,0.0,3.0,7.0,1657053.3,3866457.7,2209404.4,0.0,2761755.5,552351.1,2817600.0,1
104193,2714273,59,46005,19,29,12.0,8.0,5.0,34.0,14.0,43.0,728704.034,2238162.39,260251.441,1769709.797,624603.458,416402.305,874087.915,0
104194,4233900,59,71761,34,23,7.0,12.0,9.0,31.0,1.0,33.0,93493.22,3085276.271,841438.983,2898289.831,654452.542,1121918.644,2439874.576,1
104195,9635232,72,133823,38,35,8.0,20.0,14.0,30.0,25.0,39.0,2263123.611,3530472.833,1267349.222,2715748.333,724199.556,1810498.889,5085261.333,1
104196,381118,22,17324,15,9,2.0,0.0,6.0,14.0,2.0,14.0,318829.364,2231805.545,956488.091,2231805.545,318829.364,0.0,259853.182,1
104197,1026700,15,68447,10,9,6.0,2.0,3.0,4.0,5.0,6.0,2127763.0,2553315.6,1276657.8,1702210.4,2553315.6,851105.2,684466.667,0
104198,4214371,17,247904,10,8,2.0,5.0,2.0,8.0,9.0,7.0,2283300.0,1775900.0,507400.0,2029600.0,507400.0,1268500.0,2479041.765,0
104199,142000,1,142000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,249000.0,0.0,249000.0,0.0,0.0,142000.0,0
104200,120000,4,30000,1,3,1.0,1.0,0.0,2.0,0.0,4.0,0.0,3177872.0,0.0,1588936.0,794468.0,794468.0,30000.0,1
104201,13689360,30,456312,20,15,7.0,10.0,5.0,8.0,2.0,24.0,195806.667,2349680.0,489516.667,783226.667,685323.333,979033.333,9126240.0,0
104202,2123851,25,84954,21,11,11.0,4.0,6.0,4.0,0.0,19.0,0.0,990120.4,312669.6,208446.4,573227.6,208446.4,1784034.84,0
104203,688504,19,36237,13,13,6.0,2.0,11.0,0.0,0.0,14.0,0.0,798271.158,627213.053,0.0,342116.211,114038.737,471081.684,0
104204,908138,10,90814,5,2,0.0,0.0,0.0,10.0,0.0,5.0,0.0,909767.0,0.0,1819534.0,0.0,0.0,454069.0,0
104205,2701200,31,87135,19,21,2.0,13.0,2.0,14.0,2.0,17.0,50348.387,427961.29,50348.387,352438.71,50348.387,327264.516,1655574.194,0
104206,16748868,112,149543,52,52,28.0,19.0,41.0,24.0,7.0,89.0,73930.062,939967.938,433018.938,253474.5,295720.25,200667.312,7776260.143,0
104207,38000,1,38000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1698600.0,0.0,1698600.0,0.0,0.0,38000.0,1
104208,844900,13,64992,7,3,7.0,5.0,1.0,0.0,5.0,8.0,3060071.538,4896114.462,612014.308,0.0,4284100.154,3060071.538,454946.154,0
104209,438300,10,43830,7,4,0.0,0.0,10.0,0.0,3.0,7.0,479868.0,1119692.0,1599560.0,0.0,0.0,0.0,306810.0,0
