user_id,city,age,reg_method,reg_date,ex_date,gender
15852,14,44,4,20160609,20181014,unknown
14126,13,30,9,20110212,20171008,unknown
15250,13,26,4,20161104,20170910,unknown
7518,15,35,3,20140801,20170922,unknown
19917,1,38,4,20160822,20171006,unknown
11291,13,0,7,20130219,20170917,unknown
15008,1,16,3,20151210,20170616,unknown
12855,13,40,9,20060829,20170924,unknown
13111,13,29,9,20060730,20170705,unknown
21697,11,28,9,20160218,20170820,unknown
2551,4,29,3,20120106,20180526,unknown
10416,5,18,3,20161220,20170923,unknown
14406,15,27,9,20051103,20171004,unknown
16411,22,27,9,20110227,20171028,unknown
24808,15,29,3,20140614,20170611,unknown
16717,1,0,3,20150202,20170917,unknown
6260,15,29,9,20070314,20171006,unknown
1784,5,20,4,20161022,20170925,unknown
1117,14,65,9,20060227,20180610,unknown
3430,5,36,7,20110901,20171009,unknown
567,15,24,4,20151222,20171118,unknown
13328,5,20,9,20110129,20180906,unknown
10334,4,30,3,20150223,20161205,unknown
1431,4,27,7,20140725,20170808,unknown
406,13,22,4,20160221,20171002,unknown
20827,4,25,9,20110701,20161211,unknown
10108,4,19,3,20120602,20170609,unknown
9285,12,28,7,20120609,20170925,unknown
12514,4,28,9,20130418,20170920,unknown
23410,6,32,3,20170114,20170117,unknown
22453,5,36,3,20150414,20171009,unknown
22373,15,33,9,20050408,20170809,unknown
6210,13,28,3,20160106,20170414,unknown
12919,5,50,9,20160203,20180506,unknown
19867,5,22,3,20141016,20171006,unknown
4280,13,50,9,20100514,20171021,unknown
10554,4,29,7,20131208,20170913,unknown
7451,5,24,7,20150602,20170911,unknown
12731,15,27,9,20090921,20171007,unknown
12585,13,33,3,20120114,20171029,unknown
19419,15,46,9,20150818,20170713,unknown
12359,5,25,4,20160305,20170407,unknown
3450,13,30,3,20130211,20171030,unknown
1228,18,19,9,20141019,20170915,unknown
845,13,29,9,20110702,20180816,unknown
6281,4,0,3,20150201,20180725,unknown
15913,4,20,9,20091212,20171114,unknown
1705,13,29,4,20160604,20180623,unknown
3523,5,47,7,20110317,20170918,unknown
6314,22,29,4,20160130,20180629,unknown
9741,13,28,9,20101102,20171022,unknown
19355,4,38,9,20121124,20171007,unknown
9949,6,34,9,20070530,20171004,unknown
11653,13,32,9,20060726,20170930,unknown
22684,14,54,7,20150818,20170918,unknown
1898,10,24,9,20090719,20170912,unknown
16551,13,36,9,20070321,20171115,unknown
1873,14,23,9,20110826,20171014,unknown
1973,21,0,3,20140118,20171016,unknown
4347,22,30,7,20130907,20170922,unknown
4903,5,34,7,20120809,20170917,unknown
7171,12,21,4,20151126,20170901,unknown
47,4,19,3,20120516,20170922,unknown
2250,14,26,7,20161008,20171007,unknown
5541,4,30,9,20140518,20171026,unknown
18240,4,28,9,20160811,20170708,unknown
9528,9,67,3,20120624,20170911,unknown
7725,4,18,7,20151116,20170710,unknown
995,5,20,9,20140818,20170926,unknown
14067,5,38,9,20110117,20180807,unknown
4292,5,33,9,20060225,20171003,unknown
14810,15,44,9,20080126,20171201,unknown
5945,1,23,7,20130408,20170905,unknown
2438,15,20,3,20120114,20190309,unknown
5730,1,26,4,20160623,20170820,unknown
14910,5,20,9,20131129,20170713,unknown
11058,4,22,9,20141206,20171109,unknown
13379,4,34,7,20101231,20171008,unknown
15477,14,18,7,20140613,20170609,unknown
903,15,25,9,20120531,20171027,unknown
11294,15,30,9,20110521,20171005,unknown
16386,13,36,9,20041125,20170930,unknown
4062,5,28,9,20090906,20170912,unknown
16100,14,29,4,20160124,20180415,unknown
11686,12,23,3,20151024,20151114,unknown
6659,14,30,4,20161114,20170920,unknown
9360,13,31,9,20070120,20170919,unknown
3136,4,42,9,20050909,20171029,unknown
15197,15,27,9,20160325,20170427,unknown
3682,11,31,9,20070313,20170930,unknown
20534,8,0,3,20150124,20170129,unknown
3645,13,27,9,20110904,20170517,unknown
7465,5,24,7,20130527,20171005,unknown
15875,21,21,4,20160601,20171010,unknown
1538,13,31,9,20110622,20170907,unknown
17126,1,42,3,20160911,20170710,unknown
18292,1,29,4,20170122,20170125,unknown
9458,4,25,3,20130626,20171002,unknown
16496,5,35,9,20110206,20171203,unknown
6234,13,21,9,20110819,20170906,unknown
17371,1,32,4,20161218,20170424,unknown
21251,22,19,9,20110514,20171019,unknown
12055,6,24,4,20170114,20170823,unknown
13455,13,41,9,20050129,20171002,unknown
18741,17,25,7,20111102,20170908,unknown
15911,5,39,9,20081223,20171231,unknown
3235,13,23,9,20111114,20170930,unknown
15453,22,24,7,20110904,20170702,unknown
2446,18,21,3,20140219,20170910,unknown
8228,22,24,3,20140607,20170926,unknown
10277,5,21,9,20101005,20170617,unknown
17353,9,52,9,20090915,20170613,unknown
2842,4,21,3,20140127,20171005,unknown
9122,4,31,9,20121229,20171005,unknown
5434,6,26,9,20110629,20170809,unknown
14824,5,42,7,20101124,20170930,unknown
2496,13,21,9,20101005,20170909,unknown
4173,22,34,3,20111223,20171113,unknown
13781,4,24,3,20150115,20170917,unknown
19613,9,21,3,20131117,20170820,unknown
12811,8,20,3,20150602,20170912,unknown
2954,13,20,3,20150903,20180502,unknown
11222,4,24,3,20131129,20170406,unknown
4254,15,24,9,20110221,20171010,unknown
10291,13,25,9,20110927,20170709,unknown
10520,13,44,9,20140202,20170526,unknown
330,10,44,7,20120519,20170930,unknown
14087,4,52,9,20050612,20170930,unknown
634,12,28,9,20080305,20180218,unknown
23039,6,31,9,20061106,20171006,unknown
5098,15,22,9,20110606,20170930,unknown
3204,22,27,9,20080630,20170919,unknown
11185,22,21,9,20150130,20171003,unknown
6886,14,0,9,20160625,20170925,unknown
13261,15,24,9,20070606,20170107,unknown
21907,22,36,7,20101025,20170919,unknown
2742,15,21,9,20101206,20170913,unknown
16128,12,29,7,20110308,20170923,unknown
17331,12,23,3,20150904,20171016,unknown
4722,15,21,3,20140922,20170118,unknown
11098,6,22,3,20160323,20170910,unknown
11495,15,32,7,20130808,20170930,unknown
15190,4,29,3,20120805,20171008,unknown
4653,3,19,3,20141113,20170921,unknown
3805,13,27,7,20110630,20171005,unknown
20192,15,38,3,20120617,20170610,unknown
9027,13,40,9,20161129,20170409,unknown
23091,21,0,3,20150226,20170707,unknown
11851,5,21,9,20131026,20180726,unknown
23432,5,27,4,20160415,20170915,unknown
15672,6,33,9,20070613,20170930,unknown
10258,1,0,3,20130205,20170910,unknown
116,6,32,9,20160804,20171007,unknown
364,13,34,3,20121029,20170924,unknown
4851,5,22,9,20111117,20180227,unknown
5800,4,28,9,20080614,20180929,unknown
10634,13,36,9,20140323,20170827,unknown
23481,4,17,3,20170130,20170202,unknown
22412,3,0,9,20040605,20170909,unknown
21761,5,41,9,20090411,20170911,unknown
16975,5,24,3,20161101,20170617,unknown
15104,15,27,7,20110201,20170820,unknown
17272,5,22,3,20150606,20170708,unknown
179,13,23,9,20110323,20180225,unknown
19649,16,32,9,20090414,20170818,unknown
3751,8,27,9,20050416,20170716,unknown
10380,5,46,9,20110217,20171006,unknown
18613,4,31,9,20090214,20170930,unknown
1347,4,27,9,20140504,20171021,unknown
18273,13,25,9,20141117,20171017,unknown
16802,5,32,7,20111109,20171005,unknown
9349,22,35,9,20061015,20171004,unknown
3146,6,32,9,20070729,20170930,unknown
3467,4,34,7,20150904,20170919,unknown
12112,15,27,9,20050703,20171031,unknown
24540,7,25,3,20130426,20130503,unknown
2711,13,40,9,20051215,20171004,unknown
10660,14,35,9,20160303,20170909,unknown
9882,5,45,9,20100316,20170920,unknown
7497,6,30,9,20081122,20180918,unknown
11688,5,38,9,20130616,20170910,unknown
3641,6,18,9,20150417,20170922,unknown
23120,1,15,4,20170115,20170208,unknown
7974,18,36,9,20050327,20180123,unknown
4648,13,26,9,20120819,20171223,unknown
7036,21,35,9,20061103,20170930,unknown
18963,13,25,9,20070703,20171023,unknown
9482,13,33,7,20100427,20170102,unknown
22780,13,36,9,20100621,20170620,unknown
19986,4,28,9,20070915,20180507,unknown
16558,1,16,3,20140612,20150615,unknown
14509,1,22,3,20160206,20170610,unknown
17892,5,28,9,20060302,20170930,unknown
3808,5,31,4,20160803,20170808,unknown
11959,13,32,3,20121215,20170930,unknown
7045,14,19,7,20160809,20170908,unknown
14254,13,26,9,20080720,20170927,unknown
7417,5,31,9,20060120,20171031,unknown
1418,5,24,9,20160113,20170214,unknown
18634,15,24,3,20120108,20170930,unknown
22443,15,24,3,20130323,20160311,unknown
2411,5,27,3,20130119,20171006,unknown
17342,13,38,9,20100204,20170926,unknown
17663,15,24,3,20130124,20171013,unknown
10215,5,26,9,20161224,20170625,unknown
10993,14,39,7,20161118,20170917,unknown
7078,10,16,9,20160116,20170904,unknown
10072,15,22,3,20120523,20170930,unknown
22308,15,22,4,20170105,20170108,unknown
23484,22,29,3,20161127,20161218,unknown
16228,22,24,9,20100930,20170727,unknown
17693,13,22,9,20051226,20170717,unknown
3085,4,28,9,20071219,20171001,unknown
21175,4,29,3,20130313,20171103,unknown
13992,5,32,7,20141030,20171003,unknown
11999,15,28,9,20100420,20171019,unknown
16185,4,40,9,20080418,20171226,unknown
14011,5,34,9,20061226,20170920,unknown
23163,22,31,9,20151205,20171003,unknown
24416,5,22,3,20130625,20170814,unknown
184,22,21,9,20150818,20170920,unknown
4930,9,22,9,20110103,20170717,unknown
15237,11,23,9,20080315,20170930,unknown
8755,4,26,3,20151001,20171019,unknown
23440,5,44,4,20161106,20161126,unknown
3651,18,42,9,20150217,20180716,unknown
3266,22,42,9,20060730,20170710,unknown
11517,22,29,9,20070904,20170907,unknown
21809,13,28,9,20101115,20170819,unknown
24805,1,20,3,20160825,20160828,unknown
4958,13,33,9,20040618,20170921,unknown
7195,18,22,9,20141124,20170712,unknown
5547,3,23,7,20121118,20170917,unknown
12579,17,25,3,20130201,20170912,unknown
3498,5,30,9,20111126,20171112,unknown
18629,6,37,4,20170111,20170612,unknown
21,10,27,7,20140615,20170921,unknown
18413,13,53,9,20091222,20170708,unknown
6339,6,24,3,20150216,20170920,unknown
12209,10,20,9,20120101,20170920,unknown
15309,5,36,9,20111108,20170823,unknown
10795,13,36,9,20140705,20180618,unknown
17270,5,20,7,20130210,20170930,unknown
15111,14,35,9,20081212,20180422,unknown
2160,15,22,3,20130527,20171003,unknown
4061,5,22,3,20141210,20171013,unknown
5978,10,21,3,20140120,20180312,unknown
9045,5,22,9,20100421,20180811,unknown
430,12,29,7,20110723,20170930,unknown
13070,4,29,9,20080520,20171021,unknown
4178,13,23,9,20120923,20170917,unknown
12569,4,28,9,20140708,20170921,unknown
24341,1,21,4,20161210,20161213,unknown
3151,13,23,7,20140109,20171004,unknown
13063,1,25,7,20150505,20170908,unknown
14125,15,32,9,20100402,20170930,unknown
9130,12,25,9,20140424,20170915,unknown
14108,18,38,9,20060510,20170930,unknown
22771,12,40,4,20161127,20170610,unknown
17541,1,34,4,20160117,20170612,unknown
9905,4,34,7,20150904,20171004,unknown
7309,5,23,3,20150406,20170630,unknown
3318,22,36,9,20120713,20171004,unknown
20598,13,27,9,20110608,20170915,unknown
611,14,40,9,20071202,20180304,unknown
11366,13,25,3,20130705,20171006,unknown
10001,13,49,9,20091221,20180125,unknown
23390,8,40,3,20161130,20161207,unknown
19235,22,33,7,20101120,20171124,unknown
19326,4,25,9,20050416,20170930,unknown
5003,13,26,7,20131207,20170909,unknown
6117,10,24,9,20151226,20170423,unknown
22646,5,46,9,20090814,20170818,unknown
598,5,42,9,20100318,20170926,unknown
7602,22,40,9,20110906,20170930,unknown
8642,15,19,3,20121117,20171025,unknown
12440,5,37,9,20130116,20181019,unknown
21333,5,47,3,20130408,20170930,unknown
1266,9,25,3,20140903,20180307,unknown
290,22,45,9,20150729,20171017,unknown
2928,22,29,9,20090926,20170930,unknown
13262,4,25,9,20080307,20180803,unknown
27,13,18,9,20100101,20171114,unknown
5822,4,25,9,20130108,20170911,unknown
4496,13,31,9,20080107,20171001,unknown
24136,1,18,3,20170119,20170122,unknown
12605,13,39,9,20090524,20170803,unknown
1277,13,23,9,20121206,20170926,unknown
20252,15,20,9,20091226,20161229,unknown
9539,1,38,3,20161018,20170925,unknown
11129,1,38,3,20150922,20171002,unknown
2502,13,26,7,20130126,20171009,unknown
12554,13,26,9,20070314,20170930,unknown
5796,15,25,9,20120613,20171017,unknown
10076,4,17,7,20141102,20170916,unknown
10752,1,23,3,20150419,20170610,unknown
3390,13,27,9,20061212,20171027,unknown
3230,14,30,9,20080315,20170930,unknown
4755,22,30,9,20141023,20171025,unknown
6507,13,26,3,20161024,20171001,unknown
10002,15,27,3,20130525,20171006,unknown
9844,13,28,9,20070211,20170113,unknown
7487,15,19,3,20151229,20171101,unknown
12345,11,35,7,20111013,20170918,unknown
7579,22,25,9,20120103,20180108,unknown
24577,1,17,4,20160602,20170611,unknown
12210,1,40,3,20161117,20170410,unknown
18009,22,19,3,20130317,20170612,unknown
12279,15,38,7,20100726,20180130,unknown
24036,13,19,9,20150904,20170705,unknown
11278,4,28,9,20091230,20170927,unknown
6614,4,18,7,20160319,20170918,unknown
23559,15,19,3,20170122,20170125,unknown
14808,7,31,9,20110808,20170917,unknown
10745,4,25,9,20070117,20170930,unknown
11866,13,23,9,20100712,20170923,unknown
21981,5,25,9,20111018,20170916,unknown
19261,15,33,9,20040625,20170916,unknown
22406,14,36,4,20161130,20161207,unknown
16970,4,20,7,20150414,20170930,unknown
2417,4,20,3,20140922,20180613,unknown
2848,4,30,3,20131229,20170910,unknown
1257,6,20,9,20120602,20170710,unknown
663,5,16,3,20150414,20171011,unknown
7463,18,34,9,20060330,20170212,unknown
19672,5,30,9,20070210,20170717,unknown
2071,13,22,3,20120515,20170926,unknown
7013,12,23,3,20131219,20170510,unknown
15780,15,24,9,20141026,20180412,unknown
5191,13,28,3,20130513,20170918,unknown
4212,5,23,9,20100118,20171209,unknown
4137,4,33,9,20130909,20171002,unknown
3995,5,17,9,20130112,20171002,unknown
11535,13,30,7,20110214,20170930,unknown
24009,15,29,9,20120608,20170119,unknown
16897,15,29,9,20080724,20171002,unknown
7822,14,44,7,20101212,20170912,unknown
8345,15,17,4,20160920,20170810,unknown
4505,13,38,9,20090416,20180308,unknown
1243,5,22,3,20151206,20151219,unknown
7839,15,23,9,20150918,20180106,unknown
18973,22,19,9,20150827,20191229,unknown
1360,13,38,9,20101012,20170923,unknown
9538,13,20,9,20070526,20170929,unknown
21799,22,35,7,20140203,20170618,unknown
17778,5,23,9,20121025,20170926,unknown
17549,13,21,3,20150817,20170608,unknown
4732,13,24,3,20130912,20171001,unknown
975,4,31,9,20150903,20170415,unknown
16010,5,15,4,20170105,20170822,unknown
19560,4,41,9,20101201,20171004,unknown
1576,13,26,9,20150711,20171025,unknown
12376,15,25,9,20091217,20171002,unknown
2470,13,29,7,20161227,20180730,unknown
4562,15,20,7,20150721,20170921,unknown
23047,1,22,4,20160925,20170102,unknown
22130,22,16,3,20130123,20170325,unknown
6746,13,23,9,20110412,20170930,unknown
2083,4,18,9,20110220,20170925,unknown
5189,5,34,9,20120601,20171003,unknown
10409,8,17,4,20160205,20170609,unknown
9786,22,35,9,20101208,20171009,unknown
18504,5,33,9,20061016,20170930,unknown
12886,6,28,7,20160330,20170930,unknown
2025,13,18,4,20151031,20170617,unknown
6801,4,26,9,20070222,20170930,unknown
14375,15,95,3,20120116,20170708,unknown
22382,13,33,9,20070424,20171009,unknown
1286,9,23,7,20130311,20170930,unknown
24812,11,27,3,20130321,20161212,unknown
1889,21,27,9,20080805,20161231,unknown
21969,22,57,7,20120906,20170922,unknown
13122,5,19,4,20170127,20170829,unknown
21906,13,28,9,20060120,20171018,unknown
22365,18,23,4,20160103,20161210,unknown
16032,14,28,9,20110527,20171003,unknown
15030,5,28,4,20160327,20170609,unknown
1145,15,22,3,20151130,20170829,unknown
18704,1,41,3,20150826,20150902,unknown
4236,10,28,9,20110211,20170920,unknown
19686,11,0,3,20151015,20170915,unknown
5048,14,34,7,20160208,20171007,unknown
15132,13,25,9,20090421,20161204,unknown
4034,4,20,3,20121207,20171001,unknown
21324,8,28,9,20051014,20170924,unknown
10567,22,0,4,20160103,20170923,unknown
8917,15,54,3,20120719,20171005,unknown
17879,15,27,3,20130508,20171014,unknown
17448,14,27,9,20121110,20170930,unknown
19976,5,37,9,20110107,20170604,unknown
627,13,35,3,20120913,20180102,unknown
4471,18,25,3,20111215,20170930,unknown
23016,20,22,3,20150902,20161219,unknown
17653,5,23,3,20121221,20171021,unknown
9488,12,36,9,20110818,20171001,unknown
11398,22,26,3,20150507,20170921,unknown
15124,4,32,7,20140107,20180108,unknown
15382,22,27,9,20110821,20170807,unknown
18102,5,35,7,20120111,20170930,unknown
13086,22,22,7,20160111,20170911,unknown
4382,6,27,9,20040910,20170922,unknown
18402,22,24,9,20100515,20170904,unknown
24571,22,39,9,20070717,20170908,unknown
6769,4,24,9,20120117,20170921,unknown
1382,4,30,4,20151114,20171026,unknown
24156,4,30,9,20061003,20170325,unknown
22342,13,24,9,20090820,20170709,unknown
2185,6,41,3,20130130,20170930,unknown
10142,1,0,7,20130527,20170914,unknown
5384,15,32,9,20060309,20170921,unknown
17660,9,39,9,20121112,20180710,unknown
8191,15,31,9,20110110,20170205,unknown
20380,13,26,3,20140822,20170912,unknown
12988,7,27,3,20150208,20181021,unknown
8360,12,37,9,20161111,20171223,unknown
16106,4,19,3,20131123,20171010,unknown
19540,15,24,4,20160331,20170609,unknown
20033,5,46,3,20120615,20171001,unknown
12365,11,34,9,20130508,20170921,unknown
18883,10,24,9,20131022,20151005,unknown
1985,5,18,3,20141106,20171005,unknown
18438,4,44,9,20110715,20170610,unknown
11819,5,18,3,20150612,20170714,unknown
18695,5,23,9,20060702,20171004,unknown
23974,13,25,9,20080311,20080312,unknown
18197,15,34,9,20130408,20180320,unknown
11490,5,20,3,20140527,20170917,unknown
5766,6,15,9,20160616,20170806,unknown
7736,22,22,9,20141018,20180406,unknown
6611,5,29,9,20070408,20171012,unknown
14825,15,18,3,20140813,20170909,unknown
16609,5,20,9,20130624,20170927,unknown
9800,13,26,9,20110511,20170912,unknown
22764,21,21,3,20121227,20160730,unknown
1371,15,27,7,20101123,20171013,unknown
15133,9,22,3,20131019,20180304,unknown
11986,1,17,3,20150224,20170711,unknown
1811,15,26,9,20100329,20180814,unknown
2500,13,31,9,20110613,20170930,unknown
18373,6,58,4,20160223,20170921,unknown
7211,13,25,9,20110718,20161220,unknown
19660,13,29,9,20110729,20171005,unknown
4297,12,28,9,20051226,20180118,unknown
1223,1,0,3,20141114,20170916,unknown
3777,15,34,7,20151125,20170930,unknown
3001,4,22,7,20130129,20170912,unknown
2602,21,20,3,20131123,20180617,unknown
3544,5,0,9,20040911,20171108,unknown
16964,12,21,9,20111023,20171003,unknown
17080,4,25,9,20110709,20170813,unknown
13176,22,26,9,20060103,20170930,unknown
9167,3,32,9,20110126,20170930,unknown
12630,6,26,9,20050923,20170907,unknown
1586,5,25,4,20160603,20170911,unknown
258,6,34,9,20131210,20170922,unknown
9966,22,18,3,20150803,20170923,unknown
19068,11,40,9,20100918,20170918,unknown
5595,13,30,9,20100122,20170113,unknown
11243,22,27,9,20130108,20171009,unknown
15870,13,28,9,20111106,20171003,unknown
10781,15,20,3,20150330,20170909,unknown
22716,5,21,9,20100328,20170908,unknown
12160,15,24,3,20131108,20170916,unknown
6679,14,43,9,20111213,20170531,unknown
10150,18,34,9,20060906,20170930,unknown
17453,5,41,9,20060904,20180117,unknown
1883,22,31,7,20110814,20170930,unknown
23470,1,33,3,20161217,20161218,unknown
13110,4,18,3,20150130,20171011,unknown
4389,17,46,9,20111019,20170930,unknown
9351,5,26,3,20120511,20170912,unknown
12839,18,17,4,20160116,20170816,unknown
16485,5,26,9,20090517,20170930,unknown
20744,22,46,9,20080217,20170928,unknown
5168,22,20,3,20150820,20171107,unknown
7498,13,35,3,20150101,20180712,unknown
7963,6,27,3,20150227,20170816,unknown
14805,22,27,3,20130212,20170927,unknown
8675,4,24,9,20090803,20170819,unknown
584,13,36,3,20130318,20170910,unknown
16451,14,0,9,20050706,20170730,unknown
5415,15,41,9,20061031,20180328,unknown
5420,15,24,7,20131206,20171001,unknown
6312,4,26,4,20161107,20170916,unknown
1338,13,24,3,20130903,20171002,unknown
23983,22,36,9,20150814,20180313,unknown
10420,22,34,9,20051230,20170930,unknown
18347,6,25,3,20121209,20170610,unknown
16968,13,22,4,20151205,20171007,unknown
19304,7,27,9,20120618,20170710,unknown
395,15,20,3,20131209,20180211,unknown
10877,8,31,7,20110604,20170916,unknown
6849,22,27,9,20050423,20171015,unknown
20360,13,26,9,20051127,20171021,unknown
11288,13,31,9,20061203,20170623,unknown
2377,1,30,3,20150419,20170922,unknown
2447,5,19,3,20160616,20171101,unknown
15655,3,16,3,20161128,20161205,unknown
19661,1,22,3,20130206,20171126,unknown
24212,14,50,3,20150725,20150801,unknown
15511,13,38,7,20130117,20171007,unknown
7264,10,26,9,20080131,20180403,unknown
3078,15,50,9,20071007,20171008,unknown
11984,1,0,7,20111220,20171002,unknown
5659,5,21,3,20140430,20171006,unknown
17880,5,24,3,20161209,20161212,unknown
4454,9,30,9,20111122,20170922,unknown
4908,13,40,3,20130525,20170512,unknown
9435,15,17,9,20101128,20170916,unknown
16856,13,33,3,20130921,20170916,unknown
2673,13,28,9,20130627,20170926,unknown
11539,14,32,7,20160325,20170924,unknown
13117,15,35,9,20110305,20170401,unknown
13359,1,51,4,20161103,20170709,unknown
8224,13,42,7,20110703,20170930,unknown
1795,9,25,7,20110103,20170930,unknown
2062,13,28,9,20150802,20170919,unknown
4047,15,35,4,20160110,20180528,unknown
444,1,22,3,20150928,20171002,unknown
4552,10,24,3,20130308,20170711,unknown
9494,14,28,3,20141007,20170505,unknown
235,5,21,3,20150221,20171123,unknown
17227,1,47,3,20170103,20170609,unknown
22261,13,45,7,20161106,20171006,unknown
10953,5,31,9,20041017,20180309,unknown
10503,5,19,9,20150319,20180122,unknown
16776,21,29,9,20070701,20171001,unknown
7113,5,26,9,20151202,20171201,unknown
10544,5,32,3,20130103,20180824,unknown
5780,5,29,9,20070322,20170930,unknown
3940,6,38,9,20090918,20170930,unknown
8206,12,26,9,20090425,20180127,unknown
11950,13,29,9,20090925,20171125,unknown
499,4,30,7,20151117,20170916,unknown
4387,13,19,9,20130404,20180909,unknown
7895,6,17,9,20160417,20171009,unknown
1238,14,20,9,20110308,20180928,unknown
10102,4,30,9,20110806,20170924,unknown
21198,9,25,9,20091007,20171025,unknown
2463,13,44,7,20100601,20170917,unknown
2730,15,41,3,20140524,20171002,unknown
8296,4,21,9,20150907,20170811,unknown
8848,5,41,9,20070121,20180308,unknown
1461,8,30,7,20151129,20170930,unknown
3891,15,37,9,20140331,20180201,unknown
17599,15,16,3,20130717,20130724,unknown
12515,21,144,9,20110202,20170930,unknown
13889,4,26,9,20041008,20170924,unknown
6685,22,28,3,20120610,20170923,unknown
15192,22,22,3,20141211,20170916,unknown
19346,5,34,3,20150717,20170919,unknown
9893,14,25,9,20120813,20170304,unknown
7467,18,33,9,20050907,20180306,unknown
17672,4,22,4,20170101,20170114,unknown
20856,4,31,9,20110729,20170713,unknown
17883,13,34,9,20101109,20170911,unknown
22474,4,24,3,20150904,20170924,unknown
1553,5,19,4,20161123,20171001,unknown
13732,22,21,9,20061229,20180305,unknown
24370,5,0,9,20161203,20170925,unknown
23605,13,33,4,20170121,20170923,unknown
17744,22,17,9,20150619,20170928,unknown
10982,5,17,4,20151230,20170928,unknown
5224,15,27,9,20140807,20171006,unknown
2852,18,0,9,20150815,20170930,unknown
12357,5,30,3,20121222,20170909,unknown
13308,15,35,9,20040329,20170930,unknown
22583,19,31,9,20100905,20180125,unknown
15693,15,46,7,20110814,20171004,unknown
15349,1,0,3,20141115,20170923,unknown
7787,5,26,9,20120605,20170918,unknown
5438,4,23,7,20140617,20170415,unknown
6905,15,21,9,20110625,20171003,unknown
13116,5,25,3,20130213,20170714,unknown
17829,5,27,3,20151117,20170916,unknown
18757,13,24,3,20131018,20170424,unknown
411,6,20,3,20150630,20170609,unknown
3005,5,30,3,20130204,20170916,unknown
10729,7,16,4,20160214,20170325,unknown
24417,5,28,9,20170103,20170128,unknown
10700,13,30,3,20140729,20171021,unknown
8783,13,33,3,20130218,20171002,unknown
10109,13,56,9,20110123,20171024,unknown
10865,13,25,9,20110907,20180123,unknown
4896,14,39,9,20111206,20170612,unknown
17004,13,27,9,20120522,20170423,unknown
18716,13,21,9,20101121,20170912,unknown
6148,4,28,9,20100113,20180725,unknown
4026,22,22,9,20070607,20170916,unknown
8246,13,0,9,20160328,20171004,unknown
6915,1,17,3,20150919,20170908,unknown
6526,13,28,9,20150401,20171002,unknown
17279,13,19,9,20100909,20170612,unknown
11717,5,27,9,20100903,20171023,unknown
11963,15,22,9,20140717,20171006,unknown
7384,5,27,7,20130119,20171004,unknown
12439,13,32,9,20050215,20170930,unknown
15848,6,19,3,20150320,20170808,unknown
17042,1,27,3,20161216,20170825,unknown
14618,6,54,7,20110107,20171007,unknown
14117,1,23,3,20161212,20161215,unknown
20343,5,23,9,20140114,20161115,unknown
22490,4,34,4,20160625,20170821,unknown
22285,4,29,3,20161015,20180417,unknown
16848,22,30,9,20050425,20170209,unknown
8915,1,20,3,20150717,20170409,unknown
14493,15,26,9,20080205,20171025,unknown
17749,14,32,7,20161126,20170930,unknown
13913,1,0,7,20110530,20171004,unknown
7828,15,25,7,20121110,20170916,unknown
8048,5,33,4,20160131,20170731,unknown
620,12,52,9,20050929,20170912,unknown
19850,1,15,3,20160226,20160912,unknown
213,5,24,9,20070212,20171005,unknown
6730,13,20,3,20150722,20170924,unknown
13087,22,54,3,20120616,20170930,unknown
3028,9,24,9,20050614,20170930,unknown
13430,13,17,9,20150920,20170821,unknown
10630,13,27,9,20060915,20170930,unknown
7204,13,38,3,20150329,20170905,unknown
24342,5,46,9,20090408,20170930,unknown
2684,6,38,3,20131207,20181016,unknown
19869,5,35,9,20110130,20170909,unknown
2094,13,20,3,20130301,20170807,unknown
15727,8,32,7,20150908,20171007,unknown
18600,11,25,9,20070221,20171008,unknown
1358,13,29,9,20070626,20170930,unknown
2146,5,31,9,20110702,20171003,unknown
10580,13,25,7,20120911,20170922,unknown
20342,14,40,7,20110306,20170920,unknown
3635,4,32,9,20161006,20171005,unknown
24287,5,30,3,20120709,20170930,unknown
2212,15,29,9,20151116,20180529,unknown
12300,6,24,4,20160218,20171130,unknown
10018,13,40,7,20160101,20170930,unknown
1173,5,47,3,20141209,20171003,unknown
752,15,29,9,20061103,20171002,unknown
6405,4,33,9,20040829,20180316,unknown
12025,15,25,7,20160320,20170919,unknown
3347,1,0,7,20130411,20170808,unknown
8075,4,23,3,20121024,20180914,unknown
4084,6,17,3,20161023,20171004,unknown
15810,5,20,4,20161202,20170928,unknown
3819,8,22,9,20080906,20170610,unknown
14284,10,25,9,20080220,20170917,unknown
21258,4,16,3,20120715,20150615,unknown
9350,6,21,9,20060719,20170930,unknown
2760,5,32,9,20110412,20180907,unknown
1288,12,26,9,20070426,20170925,unknown
13010,4,34,9,20101210,20180423,unknown
11827,5,28,3,20130815,20170909,unknown
12003,22,35,9,20071005,20170930,unknown
9223,17,37,7,20151204,20180421,unknown
2410,13,25,9,20111028,20171030,unknown
21301,12,24,9,20121218,20170907,unknown
20917,13,43,9,20110125,20170920,unknown
9599,5,45,9,20091101,20180117,unknown
10921,3,29,7,20120531,20170606,unknown
21507,5,43,9,20100807,20170914,unknown
4117,18,24,9,20150121,20171003,unknown
12942,13,39,7,20160110,20170909,unknown
16993,13,23,9,20070916,20170913,unknown
9196,12,26,9,20050830,20171001,unknown
18032,1,18,4,20161028,20170526,unknown
6641,9,18,3,20150327,20171020,unknown
7523,18,27,4,20160328,20170918,unknown
