user_id,city,age,reg_method,reg_date,ex_date,gender,E_DAY,total_listen,rec_genre
8198,5,18,3,20130404,20170815,unknown,1732,112.0,10.0
24574,1,23,3,20151003,20170911,unknown,820,3.0,2.0
23184,13,36,9,20130306,20170928,unknown,1761,2.0,3.0
17891,5,34,3,20130302,20170708,unknown,1765,13.0,5.0
2041,4,18,4,20151110,20170908,unknown,782,250.0,13.0
19552,22,38,3,20130204,20171211,unknown,1791,28.0,4.0
20692,1,39,3,20160922,20160925,unknown,465,8.0,1.0
12875,13,32,9,20110715,20171025,unknown,2361,82.0,15.0
16792,4,22,9,20090415,20170930,unknown,3182,33.0,9.0
12588,6,24,9,20070715,20171004,unknown,3822,86.0,9.0
5327,4,21,3,20160916,20170111,unknown,471,31.0,6.0
1807,4,17,9,20130224,20170903,unknown,1771,549.0,14.0
14010,1,22,3,20161119,20170402,unknown,407,33.0,5.0
20331,1,21,4,20160828,20170927,unknown,490,5.0,2.0
15497,13,28,3,20121012,20171123,unknown,1906,31.0,3.0
6804,6,21,4,20161210,20170613,unknown,386,10.0,9.0
1900,14,33,7,20110106,20171206,unknown,2551,52.0,4.0
19877,1,20,3,20140926,20141003,unknown,1192,1.0,3.0
3599,4,25,9,20110516,20171023,unknown,2421,66.0,5.0
14904,1,18,3,20141019,20171001,unknown,1169,43.0,5.0
13525,5,29,3,20150712,20170522,unknown,903,82.0,7.0
21443,13,53,9,20110828,20180427,unknown,2317,9.0,3.0
14354,13,26,3,20140112,20170924,unknown,1449,268.0,10.0
1810,4,26,9,20110510,20170228,unknown,2427,106.0,17.0
3486,5,20,9,20090906,20181007,unknown,3038,451.0,10.0
5738,13,24,9,20110621,20170922,unknown,2385,68.0,8.0
19636,5,19,7,20170104,20171003,unknown,361,86.0,8.0
12023,22,0,9,20130603,20170325,unknown,1672,34.0,5.0
10712,6,19,4,20161021,20161229,unknown,436,106.0,6.0
9063,22,27,9,20040327,20171009,unknown,5027,68.0,7.0
19114,17,54,3,20131007,20171022,unknown,1546,17.0,5.0
5245,13,26,9,20040720,20170905,unknown,4912,62.0,11.0
19594,5,24,9,20060225,20170815,unknown,4327,25.0,6.0
16071,5,47,9,20060923,20170928,unknown,4117,38.0,1.0
4198,4,19,3,20121027,20180426,unknown,1891,140.0,11.0
22486,13,0,9,20040905,20171009,unknown,4865,10.0,7.0
24159,20,31,7,20110810,20171001,unknown,2335,12.0,2.0
11255,22,25,3,20130706,20170930,unknown,1639,12.0,3.0
12001,4,22,7,20131019,20170823,unknown,1534,80.0,10.0
13726,15,17,9,20160225,20170930,unknown,675,80.0,6.0
7096,18,34,9,20110222,20170930,unknown,2504,118.0,11.0
1821,13,43,9,20110123,20170914,unknown,2534,117.0,7.0
21574,13,37,4,20170108,20170914,unknown,357,29.0,8.0
21223,13,26,3,20131013,20170202,unknown,1540,9.0,5.0
24590,5,57,4,20151201,20161203,unknown,761,8.0,3.0
13470,13,37,3,20130523,20180505,unknown,1683,47.0,4.0
13427,5,17,3,20150427,20170917,unknown,979,10.0,3.0
23489,13,30,3,20130215,20161115,unknown,1780,7.0,2.0
23473,17,20,7,20131005,20171004,unknown,1548,3.0,4.0
21606,13,40,9,20140628,20180129,unknown,1282,31.0,4.0
18560,13,27,9,20101026,20180219,unknown,2623,53.0,8.0
14596,13,28,3,20150721,20170708,unknown,894,9.0,4.0
22424,13,35,9,20140623,20170816,unknown,1287,2.0,2.0
5910,15,19,7,20161221,20170921,unknown,375,15.0,4.0
21045,10,26,7,20111216,20170908,unknown,2207,57.0,7.0
13506,14,43,9,20071115,20180420,unknown,3699,13.0,6.0
3894,4,31,9,20050122,20170921,unknown,4726,77.0,8.0
6088,15,21,9,20110722,20171003,unknown,2354,192.0,7.0
18496,9,28,7,20110406,20171008,unknown,2461,43.0,7.0
6903,12,25,3,20130518,20171007,unknown,1688,76.0,9.0
3968,4,28,9,20051117,20171015,unknown,4427,150.0,11.0
1220,5,19,7,20151228,20170930,unknown,734,194.0,7.0
7774,5,39,7,20101125,20170909,unknown,2593,39.0,12.0
16888,4,21,9,20140801,20170609,unknown,1248,2.0,6.0
20327,9,24,9,20161209,20171207,unknown,387,21.0,3.0
11481,13,27,9,20140725,20170926,unknown,1255,295.0,15.0
16293,13,30,7,20120111,20170921,unknown,2181,35.0,7.0
909,15,25,9,20110912,20171014,unknown,2302,56.0,5.0
2251,1,24,3,20160104,20170925,unknown,727,86.0,4.0
7245,5,49,9,20090917,20170820,unknown,3027,67.0,11.0
5028,4,28,9,20071208,20170930,unknown,3676,152.0,7.0
9271,13,27,3,20140412,20170922,unknown,1359,104.0,11.0
18957,12,16,4,20160915,20160918,unknown,472,44.0,7.0
17200,6,24,9,20121226,20170615,unknown,1831,30.0,5.0
13067,15,27,4,20160404,20171006,unknown,636,89.0,9.0
24512,11,32,9,20111125,20171016,unknown,2228,6.0,5.0
14514,21,27,3,20140327,20170614,unknown,1375,3.0,5.0
15212,5,29,7,20120115,20170913,unknown,2177,19.0,9.0
5230,4,28,9,20070925,20170930,unknown,3750,35.0,12.0
15941,5,30,7,20110121,20170921,unknown,2536,8.0,3.0
11217,8,22,4,20160207,20160815,unknown,693,14.0,3.0
836,13,29,9,20120112,20170930,unknown,2180,329.0,14.0
9778,13,17,9,20110307,20170930,unknown,2491,83.0,10.0
15823,13,45,9,20160808,20170818,unknown,510,23.0,2.0
14055,7,25,3,20130325,20171006,unknown,1742,98.0,13.0
8355,22,29,9,20051106,20171010,unknown,4438,85.0,7.0
9874,4,28,9,20050220,20170930,unknown,4697,63.0,10.0
2701,13,39,9,20071117,20170925,unknown,3697,114.0,7.0
13403,13,36,9,20140319,20180108,unknown,1383,56.0,12.0
14273,13,42,7,20151011,20170910,unknown,812,64.0,7.0
17988,4,19,7,20160219,20170918,unknown,681,111.0,7.0
22599,15,17,4,20161105,20161112,unknown,421,0.0,3.0
13674,14,25,4,20170103,20171006,unknown,362,72.0,6.0
8169,15,25,3,20140918,20171024,unknown,1200,72.0,6.0
22615,1,38,3,20161117,20170218,unknown,409,5.0,4.0
7619,6,23,9,20100416,20180620,unknown,2816,68.0,8.0
10618,17,24,9,20080122,20170611,unknown,3631,31.0,7.0
10005,5,30,3,20120916,20170907,unknown,1932,58.0,4.0
7341,5,20,9,20140308,20180301,unknown,1394,274.0,13.0
12707,5,53,9,20070223,20170930,unknown,3964,77.0,8.0
13366,15,26,9,20141023,20171005,unknown,1165,71.0,10.0
8013,10,29,7,20131122,20170915,unknown,1500,127.0,5.0
11300,13,20,3,20130807,20170910,unknown,1607,23.0,6.0
5405,4,19,7,20130609,20170506,unknown,1666,68.0,13.0
17288,1,0,3,20150802,20170609,unknown,882,0.0,3.0
2326,18,28,7,20110923,20170911,unknown,2291,101.0,12.0
2013,4,33,7,20111219,20171001,unknown,2204,126.0,14.0
18922,22,30,9,20140307,20180701,unknown,1395,30.0,7.0
7137,22,25,7,20141216,20170917,unknown,1111,415.0,15.0
7491,13,46,9,20081206,20170930,unknown,3312,72.0,9.0
3008,1,20,3,20170117,20170713,unknown,348,7.0,3.0
3559,13,20,9,20111118,20180725,unknown,2235,54.0,6.0
23305,6,27,3,20140807,20180114,unknown,1242,14.0,4.0
15098,15,26,3,20140904,20170710,unknown,1214,2.0,3.0
9631,15,31,3,20120714,20171216,unknown,1996,49.0,4.0
7878,4,36,9,20050608,20171027,unknown,4589,208.0,14.0
169,14,44,9,20060222,20171123,unknown,4330,176.0,11.0
18308,13,27,7,20111229,20170921,unknown,2194,11.0,8.0
12970,3,43,9,20060511,20170930,unknown,4252,311.0,12.0
7999,11,22,3,20141229,20180320,unknown,1098,27.0,6.0
22407,13,44,3,20130223,20161030,unknown,1772,0.0,1.0
24267,21,30,9,20100131,20170224,unknown,2891,3.0,2.0
1948,13,26,9,20080210,20170930,unknown,3612,64.0,8.0
24167,4,24,4,20160403,20161104,unknown,637,1.0,5.0
24834,22,21,4,20151107,20151227,unknown,785,3.0,2.0
3560,14,42,9,20131231,20180222,unknown,1461,12.0,13.0
1552,22,30,9,20090404,20171006,unknown,3193,65.0,12.0
8034,5,29,9,20100413,20170925,unknown,2819,114.0,8.0
4510,17,24,9,20150205,20171016,unknown,1060,175.0,9.0
18693,13,26,3,20131130,20170613,unknown,1492,46.0,3.0
11735,5,17,4,20151107,20170613,unknown,785,2.0,8.0
9980,11,21,9,20151210,20171013,unknown,752,58.0,8.0
15147,13,23,4,20160608,20170915,unknown,571,16.0,3.0
7110,18,28,9,20110911,20170913,unknown,2303,20.0,4.0
7819,13,0,9,20150808,20180210,unknown,876,85.0,8.0
2120,13,27,3,20130330,20180926,unknown,1737,30.0,3.0
5937,4,51,9,20120731,20170506,unknown,1979,5.0,8.0
13211,15,24,9,20140427,20170914,unknown,1344,16.0,7.0
17354,6,39,9,20100423,20170925,unknown,2809,1.0,5.0
13579,5,27,3,20141107,20141108,unknown,1150,2.0,2.0
11902,13,31,3,20160409,20171001,unknown,631,60.0,3.0
22565,13,31,9,20050125,20170930,unknown,4723,11.0,3.0
16691,6,64,9,20101210,20170930,unknown,2578,61.0,7.0
15478,5,30,7,20110816,20170920,unknown,2329,72.0,10.0
17021,22,20,4,20170129,20170917,unknown,336,74.0,8.0
18676,15,29,7,20140716,20171214,unknown,1264,29.0,3.0
10280,6,40,9,20101126,20170814,unknown,2592,3.0,4.0
11734,9,35,7,20110428,20171004,unknown,2439,196.0,13.0
18853,5,54,4,20160419,20170915,unknown,621,1.0,1.0
3557,14,26,3,20130901,20170930,unknown,1582,28.0,4.0
20564,12,29,3,20150107,20170913,unknown,1089,8.0,2.0
7099,1,18,3,20161117,20161124,unknown,409,14.0,5.0
5025,13,32,9,20110128,20171006,unknown,2529,118.0,10.0
7278,13,0,3,20121219,20180102,unknown,1838,107.0,11.0
3199,15,34,7,20101224,20170924,unknown,2564,648.0,9.0
13736,5,42,9,20120731,20170924,unknown,1979,39.0,10.0
20484,1,22,3,20150805,20170611,unknown,879,7.0,3.0
12773,9,26,7,20110620,20170613,unknown,2386,13.0,9.0
22329,5,36,7,20120110,20171123,unknown,2182,15.0,4.0
15888,5,32,9,20040903,20170710,unknown,4867,1.0,5.0
18161,13,27,9,20130618,20170917,unknown,1657,37.0,3.0
9253,15,29,9,20060225,20170930,unknown,4327,95.0,7.0
2057,5,24,9,20100609,20170302,unknown,2762,125.0,10.0
13864,4,25,9,20110125,20170717,unknown,2532,1.0,2.0
6745,5,35,9,20051011,20171003,unknown,4464,20.0,6.0
19912,13,17,3,20140202,20180405,unknown,1428,41.0,6.0
19726,16,39,3,20140425,20170930,unknown,1346,65.0,6.0
10465,1,18,3,20150818,20170922,unknown,866,61.0,9.0
13967,13,27,3,20130725,20171012,unknown,1620,53.0,9.0
12351,14,32,9,20080127,20170917,unknown,3626,48.0,5.0
23474,8,21,9,20100715,20170930,unknown,2726,4.0,4.0
6183,8,26,4,20151227,20170926,unknown,735,31.0,8.0
16830,4,27,9,20080712,20171029,unknown,3459,31.0,5.0
12235,5,40,7,20120830,20170927,unknown,1949,8.0,6.0
8188,4,23,3,20131023,20180224,unknown,1530,159.0,8.0
4645,21,20,7,20160113,20170913,unknown,718,97.0,11.0
17400,11,45,9,20050930,20171004,unknown,4475,10.0,7.0
15413,13,44,9,20051102,20170930,unknown,4442,3.0,3.0
2637,15,29,9,20130201,20180216,unknown,1794,192.0,11.0
2480,13,28,7,20110220,20170917,unknown,2506,199.0,12.0
14697,12,18,3,20150626,20170327,unknown,919,106.0,5.0
7604,15,29,4,20160831,20161109,unknown,487,7.0,4.0
21356,22,26,9,20080307,20171002,unknown,3586,33.0,5.0
5737,5,22,9,20100718,20170923,unknown,2723,108.0,11.0
14738,6,17,9,20080716,20080717,unknown,3455,9.0,10.0
4740,6,28,3,20120525,20170923,unknown,2046,35.0,5.0
12330,1,19,3,20150920,20170612,unknown,833,11.0,5.0
16475,15,19,9,20090520,20170226,unknown,3147,21.0,3.0
5210,5,16,3,20140411,20171006,unknown,1360,267.0,12.0
18303,4,33,9,20110402,20180315,unknown,2465,36.0,6.0
1430,12,23,3,20160311,20171125,unknown,660,76.0,3.0
16230,5,40,9,20060903,20170918,unknown,4137,38.0,7.0
5285,13,19,9,20110816,20171004,unknown,2329,290.0,11.0
17376,13,35,9,20101207,20171208,unknown,2581,127.0,7.0
7854,5,40,9,20130101,20171001,unknown,1825,156.0,10.0
5539,1,18,3,20150321,20171005,unknown,1016,170.0,9.0
11640,4,30,9,20081128,20170930,unknown,3320,130.0,9.0
15062,22,27,9,20040905,20170930,unknown,4865,9.0,4.0
16359,4,22,7,20130824,20170919,unknown,1590,70.0,5.0
18819,13,30,9,20100103,20170418,unknown,2919,32.0,6.0
15499,15,30,9,20100822,20180621,unknown,2688,122.0,12.0
8827,13,34,9,20060519,20180420,unknown,4244,183.0,14.0
18100,13,20,3,20120816,20170614,unknown,1963,27.0,6.0
21008,4,43,9,20150911,20171210,unknown,842,13.0,2.0
17248,6,25,9,20100106,20170920,unknown,2916,66.0,6.0
4449,14,25,9,20140409,20171023,unknown,1362,213.0,11.0
8028,3,20,3,20140914,20170806,unknown,1204,68.0,7.0
18646,4,34,9,20150926,20171004,unknown,827,79.0,9.0
11166,13,37,9,20150313,20170913,unknown,1024,94.0,7.0
2129,5,35,9,20100418,20170919,unknown,2814,125.0,12.0
7303,4,24,9,20070106,20170913,unknown,4012,434.0,8.0
13851,14,25,9,20100616,20180218,unknown,2755,62.0,8.0
7163,22,26,9,20101217,20171002,unknown,2571,177.0,10.0
630,13,25,9,20060506,20170917,unknown,4257,333.0,17.0
19019,14,24,9,20111107,20170930,unknown,2246,13.0,6.0
3105,1,24,3,20140907,20170910,unknown,1211,108.0,7.0
5550,22,29,3,20141119,20171006,unknown,1138,12.0,3.0
23292,6,45,3,20120708,20170928,unknown,2002,9.0,2.0
12020,6,15,3,20160824,20160825,unknown,494,8.0,4.0
17324,6,26,3,20150923,20170718,unknown,830,80.0,11.0
15525,13,31,7,20140926,20170216,unknown,1192,72.0,8.0
12893,13,29,3,20130225,20170923,unknown,1770,14.0,5.0
3882,5,29,7,20160903,20171003,unknown,484,381.0,10.0
23026,5,26,3,20150110,20170914,unknown,1086,13.0,3.0
22915,15,23,3,20150319,20170802,unknown,1018,7.0,5.0
8351,13,39,7,20100531,20180117,unknown,2771,41.0,5.0
18188,13,27,9,20131214,20180124,unknown,1478,2.0,4.0
8479,13,38,9,20041115,20180213,unknown,4794,18.0,5.0
2305,21,20,3,20140620,20171026,unknown,1290,412.0,14.0
9471,12,31,9,20100624,20171028,unknown,2747,96.0,4.0
15492,5,24,9,20080328,20170915,unknown,3565,99.0,6.0
12767,12,28,9,20060912,20170930,unknown,4128,84.0,5.0
24169,12,32,7,20160102,20171002,unknown,729,1.0,5.0
23383,1,0,3,20150701,20170613,unknown,914,15.0,3.0
19301,6,20,3,20150209,20171224,unknown,1056,92.0,7.0
4999,11,17,9,20120531,20170916,unknown,2040,88.0,10.0
4675,8,0,4,20160415,20170921,unknown,625,65.0,5.0
15020,13,30,9,20080722,20171003,unknown,3449,21.0,5.0
8645,14,41,9,20101223,20180321,unknown,2565,60.0,9.0
21093,8,25,4,20161203,20161209,unknown,393,2.0,2.0
15502,13,22,9,20151104,20180809,unknown,788,56.0,4.0
666,4,24,3,20140220,20171001,unknown,1410,45.0,10.0
13949,22,20,4,20161201,20171003,unknown,395,63.0,4.0
5410,13,28,9,20140523,20171024,unknown,1318,61.0,8.0
13772,14,22,9,20141220,20180603,unknown,1107,281.0,7.0
11968,1,0,3,20141125,20171005,unknown,1132,73.0,8.0
18421,22,29,9,20090422,20170926,unknown,3175,59.0,8.0
8289,8,29,9,20050923,20170813,unknown,4482,7.0,5.0
22775,13,0,9,20051005,20180201,unknown,4470,29.0,3.0
17323,1,18,4,20160115,20161224,unknown,716,4.0,3.0
21737,5,33,9,20110323,20171231,unknown,2475,6.0,5.0
7015,9,22,3,20150818,20171217,unknown,866,129.0,10.0
2860,5,45,3,20130610,20170610,unknown,1665,66.0,10.0
8101,13,31,9,20110809,20171021,unknown,2336,72.0,5.0
11249,15,22,3,20120201,20170930,unknown,2160,112.0,8.0
16446,14,19,3,20170122,20170125,unknown,343,10.0,4.0
7282,13,42,9,20051120,20171022,unknown,4424,33.0,3.0
10278,5,45,3,20130412,20170611,unknown,1724,50.0,14.0
2485,4,0,9,20170101,20171004,unknown,364,194.0,8.0
15479,1,0,9,20140526,20170115,unknown,1315,12.0,3.0
18825,15,46,9,20050523,20171022,unknown,4605,37.0,3.0
8087,22,23,3,20120824,20171020,unknown,1955,4.0,4.0
14484,12,26,3,20130211,20171027,unknown,1784,42.0,5.0
2603,4,27,9,20150811,20171004,unknown,873,131.0,9.0
2497,5,33,7,20110523,20170615,unknown,2414,48.0,9.0
3488,8,20,9,20121220,20171004,unknown,1837,268.0,9.0
5927,10,26,9,20070618,20170922,unknown,3849,198.0,9.0
12232,13,0,3,20140119,20171027,unknown,1442,35.0,11.0
20650,1,34,4,20160423,20170323,unknown,617,8.0,3.0
6198,15,36,9,20041017,20170709,unknown,4823,48.0,5.0
9231,1,21,3,20161013,20171003,unknown,444,164.0,7.0
14115,5,46,9,20160107,20180417,unknown,724,72.0,9.0
22732,5,36,4,20161220,20170711,unknown,376,27.0,4.0
20589,5,41,9,20070802,20170808,unknown,3804,11.0,3.0
15018,4,35,7,20100516,20170918,unknown,2786,144.0,5.0
23986,5,26,4,20160224,20170717,unknown,676,1.0,2.0
11728,15,26,9,20110410,20171012,unknown,2457,113.0,8.0
5904,22,28,3,20121210,20170302,unknown,1847,71.0,13.0
490,22,27,3,20150608,20171010,unknown,937,29.0,10.0
11458,13,24,4,20151024,20180524,unknown,799,92.0,8.0
22653,1,31,3,20141020,20170220,unknown,1168,12.0,3.0
13758,13,25,9,20140408,20170513,unknown,1363,246.0,11.0
19081,22,26,7,20121105,20170930,unknown,1882,25.0,4.0
5594,15,30,3,20120614,20180115,unknown,2026,561.0,15.0
12957,13,34,9,20111115,20170921,unknown,2238,30.0,7.0
9958,6,29,9,20141120,20170731,unknown,1137,42.0,11.0
12149,13,26,9,20061010,20171111,unknown,4100,141.0,8.0
2234,5,38,9,20110415,20170930,unknown,2452,128.0,11.0
17714,13,27,9,20060408,20171005,unknown,4285,44.0,10.0
11872,22,33,7,20120923,20170908,unknown,1925,106.0,10.0
8977,10,33,9,20110323,20171025,unknown,2475,77.0,11.0
14956,5,21,3,20131013,20170831,unknown,1540,90.0,9.0
20574,6,31,3,20120825,20171006,unknown,1954,14.0,5.0
16839,13,39,9,20060410,20170918,unknown,4283,23.0,5.0
6973,15,24,9,20111122,20171109,unknown,2231,197.0,12.0
5399,13,23,9,20130620,20171009,unknown,1655,231.0,8.0
15136,6,23,9,20141121,20161031,unknown,1136,8.0,3.0
21873,13,35,7,20130208,20170919,unknown,1787,7.0,4.0
16466,22,22,3,20130205,20170104,unknown,1790,8.0,3.0
18107,13,33,7,20111216,20170930,unknown,2207,100.0,5.0
9336,11,23,9,20121122,20180204,unknown,1865,40.0,6.0
20818,8,27,9,20080724,20170911,unknown,3447,13.0,6.0
11507,13,23,9,20161207,20170712,unknown,389,20.0,11.0
7849,15,17,3,20130327,20170930,unknown,1740,56.0,6.0
7060,5,26,9,20150308,20170614,unknown,1029,50.0,4.0
17706,6,42,9,20131013,20171128,unknown,1540,50.0,3.0
20728,13,34,3,20160607,20170908,unknown,572,117.0,6.0
16617,15,32,9,20080221,20170915,unknown,3601,46.0,5.0
21882,4,39,7,20151228,20170930,unknown,734,0.0,5.0
1732,6,21,9,20080126,20180220,unknown,3627,161.0,12.0
12135,22,23,9,20090321,20171014,unknown,3207,45.0,10.0
13314,13,17,4,20160302,20170925,unknown,669,36.0,7.0
13171,4,43,9,20060826,20170930,unknown,4145,26.0,8.0
333,9,21,4,20151106,20171009,unknown,786,59.0,5.0
21557,5,39,3,20150212,20151001,unknown,1053,3.0,2.0
8234,13,27,9,20110518,20171019,unknown,2419,37.0,7.0
24499,1,39,3,20150810,20161128,unknown,874,0.0,4.0
3409,5,24,7,20140311,20170908,unknown,1391,336.0,12.0
2190,22,27,9,20110728,20170219,unknown,2348,140.0,8.0
445,8,21,9,20150710,20180130,unknown,905,161.0,10.0
11619,5,44,4,20160917,20170910,unknown,470,37.0,8.0
24604,22,26,9,20150309,20171020,unknown,1028,14.0,2.0
3238,18,50,9,20080201,20170922,unknown,3621,48.0,7.0
15460,4,22,3,20140515,20160702,unknown,1326,1.0,6.0
10000,9,38,7,20101202,20170930,unknown,2586,3.0,2.0
6425,14,19,9,20140624,20170807,unknown,1286,26.0,6.0
5345,3,27,7,20120113,20171006,unknown,2179,104.0,9.0
8438,10,28,7,20130305,20170911,unknown,1762,276.0,14.0
22750,1,39,4,20161205,20170924,unknown,391,4.0,2.0
208,5,50,9,20050922,20170205,unknown,4483,165.0,10.0
1490,13,31,9,20070625,20180101,unknown,3842,164.0,14.0
9161,13,36,3,20130124,20170930,unknown,1802,65.0,10.0
2154,13,35,3,20120116,20180130,unknown,2176,27.0,9.0
10828,13,23,9,20061209,20171007,unknown,4040,164.0,7.0
9580,4,20,9,20110209,20170513,unknown,2517,40.0,8.0
8511,13,40,9,20140211,20180306,unknown,1419,73.0,9.0
19626,6,24,9,20070301,20171003,unknown,3958,17.0,5.0
4643,6,22,3,20140907,20170927,unknown,1211,234.0,15.0
1602,4,33,3,20140628,20170816,unknown,1282,47.0,11.0
13227,22,27,3,20160229,20170930,unknown,671,199.0,10.0
24833,1,30,3,20160919,20170810,unknown,468,0.0,3.0
2514,5,21,7,20140622,20170920,unknown,1288,307.0,11.0
18212,13,20,3,20121213,20171014,unknown,1844,56.0,5.0
14201,22,52,9,20090226,20170930,unknown,3230,15.0,7.0
3931,5,27,9,20110201,20171006,unknown,2525,83.0,12.0
15974,15,24,3,20130228,20170911,unknown,1767,37.0,4.0
1088,5,23,9,20100108,20180712,unknown,2914,108.0,12.0
24543,3,33,9,20130506,20180309,unknown,1700,0.0,3.0
2989,10,25,9,20080119,20170618,unknown,3634,38.0,4.0
9356,15,23,9,20150428,20170929,unknown,978,204.0,11.0
6079,12,23,9,20140907,20161229,unknown,1211,34.0,11.0
1596,1,0,7,20130727,20170930,unknown,1618,102.0,5.0
13647,4,28,3,20130508,20170914,unknown,1698,78.0,2.0
8231,22,22,3,20150504,20170216,unknown,972,61.0,8.0
4021,22,21,4,20161102,20170618,unknown,424,65.0,13.0
15117,4,27,7,20150105,20170926,unknown,1091,115.0,8.0
23545,4,27,9,20110527,20171001,unknown,2410,5.0,4.0
10203,13,27,9,20100921,20170930,unknown,2658,67.0,3.0
22177,5,34,3,20151110,20170916,unknown,782,14.0,4.0
19911,4,46,4,20160827,20170102,unknown,491,2.0,6.0
12590,22,23,9,20140116,20170916,unknown,1445,71.0,8.0
22955,13,28,9,20161123,20170710,unknown,403,8.0,5.0
1484,4,19,3,20130730,20171128,unknown,1615,694.0,14.0
20375,12,30,7,20110805,20170920,unknown,2340,35.0,3.0
5171,6,42,9,20120118,20170910,unknown,2174,67.0,7.0
15122,4,53,3,20130921,20170327,unknown,1562,14.0,2.0
18474,15,16,4,20161203,20170206,unknown,393,17.0,5.0
13410,6,24,7,20110725,20171007,unknown,2351,186.0,8.0
20004,14,0,4,20161225,20180222,unknown,371,4.0,3.0
817,13,29,9,20041025,20170930,unknown,4815,114.0,11.0
5351,13,42,9,20070130,20170713,unknown,3988,185.0,11.0
19218,4,33,9,20051212,20171013,unknown,4402,26.0,3.0
3403,15,23,9,20140506,20170916,unknown,1335,281.0,8.0
6647,5,21,3,20140119,20170714,unknown,1442,27.0,13.0
19091,22,61,9,20050413,20170930,unknown,4645,26.0,3.0
1682,11,21,9,20140629,20171119,unknown,1281,98.0,9.0
5708,21,34,9,20111020,20170904,unknown,2264,3.0,3.0
22656,1,29,3,20150411,20150418,unknown,995,3.0,3.0
2770,13,30,9,20110629,20171001,unknown,2377,118.0,10.0
5661,12,23,9,20100613,20180414,unknown,2758,146.0,8.0
8066,13,46,9,20101120,20171006,unknown,2598,3.0,3.0
16351,6,31,9,20041021,20170930,unknown,4819,2.0,3.0
16233,6,26,3,20150615,20170613,unknown,930,9.0,4.0
747,15,22,3,20150824,20170305,unknown,860,44.0,9.0
22008,5,27,4,20170128,20170131,unknown,337,1.0,5.0
6952,13,40,7,20130307,20171003,unknown,1760,30.0,6.0
1580,9,25,9,20150217,20170430,unknown,1048,71.0,9.0
24695,12,18,3,20150110,20170912,unknown,1086,0.0,4.0
3736,4,27,4,20161128,20171002,unknown,398,38.0,11.0
12358,1,23,3,20140820,20171005,unknown,1229,4.0,2.0
79,6,16,9,20160615,20171218,unknown,564,126.0,9.0
23574,6,27,4,20170127,20170220,unknown,338,2.0,3.0
17992,4,16,7,20161113,20170912,unknown,413,109.0,8.0
19500,14,21,4,20151211,20151217,unknown,751,16.0,4.0
56,13,38,9,20051229,20171003,unknown,4385,56.0,7.0
3637,5,38,9,20110914,20171009,unknown,2300,166.0,14.0
7218,5,43,3,20130121,20181016,unknown,1805,65.0,7.0
6593,18,29,9,20060710,20170930,unknown,4192,189.0,12.0
15830,4,29,3,20140306,20170916,unknown,1396,50.0,7.0
7313,12,30,7,20111222,20170930,unknown,2201,55.0,10.0
6217,8,21,3,20121108,20170910,unknown,1879,77.0,5.0
13994,5,28,9,20070927,20170920,unknown,3748,330.0,17.0
4639,13,28,9,20110825,20180301,unknown,2320,157.0,9.0
5486,14,20,9,20160327,20170924,unknown,644,169.0,11.0
2462,6,26,3,20121229,20170924,unknown,1828,58.0,12.0
12671,22,17,9,20150320,20180228,unknown,1017,14.0,7.0
13974,13,33,3,20150816,20170923,unknown,868,79.0,11.0
12411,1,87,3,20160823,20170707,unknown,495,64.0,6.0
24216,4,30,9,20110503,20171218,unknown,2434,0.0,3.0
14860,5,33,9,20110914,20180207,unknown,2300,30.0,5.0
10419,13,18,9,20160813,20170609,unknown,505,17.0,6.0
19357,1,28,4,20170102,20170510,unknown,363,9.0,5.0
2257,12,22,9,20101231,20170930,unknown,2557,66.0,10.0
9961,13,16,3,20141102,20170730,unknown,1155,13.0,4.0
1308,4,35,9,20090224,20180112,unknown,3232,29.0,6.0
21886,15,27,9,20091220,20171007,unknown,2933,69.0,3.0
10724,8,25,3,20150223,20171002,unknown,1042,58.0,9.0
11623,13,37,9,20111101,20170927,unknown,2252,58.0,11.0
21400,1,22,7,20140612,20170913,unknown,1298,8.0,2.0
20556,5,42,9,20100306,20170926,unknown,2857,38.0,4.0
12206,13,28,9,20110829,20171003,unknown,2316,35.0,4.0
11621,13,38,9,20110904,20171109,unknown,2310,211.0,12.0
18138,18,21,3,20150625,20170707,unknown,920,33.0,3.0
3676,14,26,9,20101118,20171020,unknown,2600,194.0,10.0
14965,11,23,9,20150702,20170916,unknown,913,76.0,5.0
9416,22,19,7,20160602,20171002,unknown,577,118.0,12.0
6850,14,35,3,20120928,20180623,unknown,1920,149.0,9.0
19059,1,35,4,20160819,20170922,unknown,499,44.0,3.0
13360,21,31,9,20101008,20170223,unknown,2641,23.0,12.0
1052,15,32,7,20111016,20171007,unknown,2268,58.0,7.0
17048,20,25,9,20100205,20170930,unknown,2886,2.0,3.0
1297,5,28,3,20130125,20170804,unknown,1801,42.0,6.0
1660,13,28,7,20111223,20170922,unknown,2200,91.0,9.0
9974,9,26,9,20110209,20171021,unknown,2517,142.0,9.0
9305,6,29,3,20120114,20161216,unknown,2178,3.0,4.0
6008,15,20,3,20150213,20170911,unknown,1052,38.0,7.0
6714,22,32,9,20120618,20180530,unknown,2022,13.0,6.0
6381,15,27,9,20111008,20171015,unknown,2276,283.0,12.0
5430,21,22,9,20130601,20170930,unknown,1674,294.0,10.0
