song_id,length,genre,artist,composer,lyricist,language,isrc
9290,200907,465,129,1097,1008,52,USSM11601118
5584,242102,458,589,1578,1566,3,TWP031600108
3459,279823,465,606,1613,1616,3,CND141300024
9273,256835,458,1,904,829,3,TWA479820001
8782,256574,465,633,1679,1576,3,TWA531480010
4131,217870,465,351,987,926,52,USRC11502934
8631,276271,437,519,1271,1184,17,JPVI01532880
3961,240326,465,14,1855,1897,3,TWA771101012
8595,209920,465,46,1646,2072,3,TWB670804212
5388,302690,465,403,373,344,52,GBBBM8400003
2148,219072,458,486,1717,1747,3,TWBW51600201
8199,217663,465,626,862,1776,3,NLB630100226
5094,306782,458,14,1463,1353,3,TWA471416005
8306,264254,465,910,526,1995,3,TWD951025108
5108,296176,465,774,25,1033,3,TWA530334307
7986,252395,465,844,184,1070,3,TWA530799305
6728,203904,458,535,1502,1605,3,TWA471406007
22,232907,444,66,570,517,31,TWA531600752
4736,230191,444,336,152,120,31,KRE171600009
704,290168,458,534,1649,1664,3,TWR031603003
4040,251585,465,853,440,398,3,HKI490218302
7869,212256,465,593,1587,215,3,HKA351501001
1912,250473,465,208,611,556,52,GBCTA1200205
2412,187570,2122,290,529,471,52,USBN20100529
3857,330083,465,639,2068,2073,3,TWD950834102
3271,208248,458,862,2039,2090,3,TWU651601005
4172,316708,1259,701,1805,1822,3,TWP011527102
8274,230880,458,791,1931,1994,3,TWU711601699
5493,203790,465,417,1223,1141,52,USRC11600042
7355,253910,465,633,1679,1720,3,TWB670401213
2377,251904,465,580,1559,1548,3,TWJ011000306
5917,280659,437,284,1020,736,17,JPKI01620115
3404,243565,465,797,1938,2001,3,TWO131501610
6404,190914,444,177,651,601,31,KRA301600139
3287,195082,465,685,1778,1801,3,TWL251507103
6879,364564,465,446,1573,2094,3,TWK230902409
4072,308523,465,446,2043,2094,3,TWA450160929
6340,194361,465,129,512,458,52,USSM11303362
8869,376084,465,551,1155,377,3,TWB479508111
4593,281704,465,330,1895,1389,3,TWD950206110
3531,250226,921,391,781,337,31,TWA531603323
1764,241057,465,330,1750,1995,3,TWD951006108
6321,241580,465,754,1884,1935,3,TWA471205003
5078,249939,465,794,1349,1316,3,TWF671100110
2941,320966,465,490,1357,1291,3,TWA531583701
145,306155,465,622,1649,1341,3,CNA231302849
8817,187924,465,279,599,546,52,GBARL1600320
4766,214099,2022,757,1889,1230,3,TWH230900207
2766,226533,1259,702,1421,1378,3,TWA451294102
2619,279928,465,580,1559,1547,3,TWJ011200104
785,222772,458,499,1384,1576,3,TWK970701304
2561,223242,465,593,630,577,3,HKI490867102
3946,261328,465,633,1679,1735,3,TWB671005209
5779,232578,465,274,814,765,52,USRC11300686
3956,235296,458,522,1925,1983,3,TWAE31600261
1833,272927,465,874,1697,1540,3,TWD951548106
3667,251297,465,490,1357,1291,3,TWF710800044
2222,197276,465,927,1024,213,3,TWA270608002
9445,264463,465,533,2065,2203,3,TWP011214004
1076,228858,465,844,1292,1225,3,TWA531584106
8450,244134,465,758,2087,1389,3,TWA211125202
1029,203859,444,337,807,432,31,KRA301600338
9225,268032,2157,508,1571,1562,10,TWW471612003
4952,247432,465,630,1536,2238,3,TWA451396510
8926,199575,465,772,1024,948,3,TWA270601009
8554,240378,465,614,1154,653,3,TWA531150008
3055,313661,1259,137,831,786,52,USSM11600557
2893,216288,458,914,2202,1386,3,TWCG71690113
9032,186200,458,618,1636,1651,3,TWK951600209
8414,155898,465,446,2043,2094,3,TWA459964602
889,276480,921,391,525,1419,3,TWD951564103
4964,209084,921,391,2101,1514,3,TWD951567105
619,286197,458,14,2025,1540,3,TWA471416003
44,247536,465,758,149,1389,3,TWA210621702
1583,286824,465,446,2043,2094,3,TWK231307402
5706,220786,465,492,1400,1233,3,TWUM71200029
2140,302811,465,758,2157,2199,3,TWA211630802
5657,182961,465,838,1624,2231,3,TWA451200004
1089,295497,465,421,1489,1448,3,TWB519906301
6872,245968,465,823,1981,2036,3,TWX071500409
4753,301255,465,691,1100,1013,10,TWC931000022
359,244558,465,633,484,1037,3,TWA531107004
1646,235311,465,635,1602,1293,3,TWA451099703
8393,232489,465,42,1087,324,31,MYTP11200494
7026,233012,465,891,2134,2229,3,TWH630500005
8424,238236,465,603,1491,1450,3,TWA211429501
713,281808,465,639,1653,1668,3,TWD950834101
1887,319111,458,804,2092,2014,3,TWS411400044
6805,341008,465,560,1521,1274,3,EMIDD0286710
4210,237975,458,122,309,275,3,TWA471602003
3061,221936,465,633,1679,1491,3,TWB670301203
1906,227474,444,112,666,617,31,KRA301600282
1253,197276,458,478,1342,1270,3,MOA121600125
8368,197799,465,446,1573,2094,3,TWA450689711
6922,278047,465,474,637,62,3,HKA820500038
5937,311379,437,15,1596,1764,17,JPB601602962
2804,240744,465,524,1280,1209,3,TWK231508803
9392,355334,458,788,1927,1985,3,TWA470807008
8015,277629,465,758,2215,1960,3,TWA211630801
7483,237505,465,391,2269,2295,31,TWA531400116
9051,304970,465,791,1931,1994,3,TWK331001006
9581,267099,458,777,316,1076,3,TWE210801091
3729,187245,458,534,1882,1960,3,TWR031603002
2879,251611,465,53,1850,1889,3,TWD631517901
340,282052,458,14,1533,1960,3,TWA471515001
7808,230496,458,176,1294,1497,3,HKF090900178
2198,213551,465,269,791,745,52,USSM11600935
805,278360,465,446,1573,2094,10,TWK231588891
3003,212427,465,483,1962,1734,3,TWC230514207
3506,197834,359,400,840,791,52,USRC11401949
5411,255489,465,568,977,908,3,SGA170400002
272,292989,465,710,1818,1837,3,TWA470473005
5404,229459,465,529,1043,377,3,TWA530112003
5773,255268,465,546,1397,2045,3,TWR031404001
6200,280215,465,123,698,644,3,TWA531663608
2426,254119,465,421,1825,2002,3,TWU971402005
9038,290168,465,501,1846,1553,3,TWA219914201
4152,282644,465,727,2016,1389,3,TWD951343102
5098,232013,458,794,1371,1316,3,TWF670900112
4440,270106,465,710,1818,1392,3,TWA219710301
8915,228205,465,695,1795,1815,3,SGA781400016
3685,284734,465,758,1593,1714,3,TWA211226801
3384,262060,465,876,2093,2013,3,TWA379921001
916,271255,2157,676,1987,2267,10,TWI431603223
8612,291456,465,789,1750,1769,3,CNA651302298
9003,260075,465,845,2161,2200,3,TWA211429101
3010,261312,458,794,1474,1436,52,TWF671500211
4891,218488,465,255,759,714,3,TWK231488840
496,227160,465,729,1374,1960,3,TWD631009701
9174,198739,444,19,711,660,31,TWA531601109
4763,256862,444,67,853,587,31,KRA251601784
3329,235206,465,330,1385,1576,3,TWD950306205
9284,215614,465,633,484,1057,3,TWA531576515
8939,232594,465,540,1469,1431,3,TWK231307204
565,282965,458,732,1852,1893,3,HKJ941601005
4656,286952,359,102,261,231,52,GBCEL1600578
8983,183797,465,446,2043,2094,3,TWK230902403
3403,272613,458,558,2230,1679,3,TWA259300702
9611,214595,465,844,1159,175,3,TWA531075105
514,346272,458,446,1573,2094,3,TWK231610206
4908,378795,465,446,1858,2099,3,TWK231307012
2852,203441,465,467,1314,1248,3,TWA451408307
2774,281472,465,727,1373,1321,3,TWD951043106
1705,236355,465,490,1356,1289,3,TWF711200022
276,276349,465,786,442,377,3,TWA531320802
2165,289750,465,635,362,1700,3,TWA451099707
4813,214320,465,850,2073,1256,24,HKD049800013
3664,222981,1259,702,1421,1378,3,TWA451294106
8985,240274,465,665,286,1097,3,TWA531574205
1203,325642,1259,89,208,194,52,USSM11605482
4042,246073,465,774,189,71,3,TWA530503511
1941,211905,444,42,1066,981,31,KRA401500590
3953,353376,458,165,1960,2018,3,TWS171600004
6324,304483,465,639,2016,1587,3,TWD950833104
6002,240117,465,593,630,297,3,HKI490867403
2360,306155,465,459,609,1576,3,TWA770400202
4304,272822,465,758,2087,1389,3,TWA210621705
2404,234289,465,575,1548,1516,3,TWA451396101
2633,226742,465,140,355,326,3,HKI111500005
1110,245342,465,499,1384,1576,3,TWK970200301
3601,75546,1259,905,2165,2205,3,TWA451407905
5785,246595,465,909,332,290,3,TWA530505409
1574,318093,465,579,15,18,3,TWW851500010
1527,216084,465,577,1371,1316,3,TWR031202004
6210,147880,921,440,1267,1197,17,JPTK08680201
8271,222913,1616,223,676,84,52,SEBGA1500071
6232,221936,465,384,1880,1931,3,TWD971500036
7304,256940,465,453,1299,1439,3,SGA781500018
7789,232394,465,11,473,422,52,USSM11304828
2717,258403,465,633,1679,1720,3,TWA531480011
9509,262791,465,730,1851,1890,3,TWT111200101
6256,222912,1616,72,274,241,52,USUS11203484
2053,235937,1259,905,2165,2205,3,TWA451407913
6176,295601,465,503,1396,2238,3,TWA450689105
522,262368,458,541,1679,1598,3,HKD251638702
448,239386,465,699,967,2115,3,TWD951446101
760,274065,458,641,1180,488,3,TWB659900401
1141,198437,465,763,2119,1669,3,TWA470202003
2145,211069,465,514,1708,1634,3,TWC611310201
7921,247327,458,689,1785,1230,3,TWO131501305
2144,278592,465,464,1311,1243,3,TWA451632301
5490,240744,458,564,273,240,3,TWA471204005
6375,271673,465,772,838,502,3,TWA270601011
7718,236064,458,391,1611,1365,3,TWX351600149
3426,232489,458,639,527,1700,3,TWD951634104
1483,311484,465,495,1366,1310,3,TWA211328802
8160,268434,465,659,1022,947,3,TWK230901802
821,293280,1259,3,1201,1119,3,TWA451600305
7632,206680,465,639,1945,1709,3,TWD950834105
8384,288914,465,14,1607,2218,3,TWA770700648
3818,281391,465,699,2173,2115,3,TWD951146101
9634,226638,465,895,2144,2184,3,TWA451698801
6209,251193,465,421,727,1070,3,HKI490651101
3709,240326,465,713,1824,1847,3,TWA211024803
5647,258246,465,391,1240,187,31,TWA531513629
6227,266762,465,495,1366,1310,3,TWA211529901
2019,243853,1259,381,495,445,52,USSM11607555
6416,327506,465,202,578,523,52,USRC11300004
8720,237923,458,867,2058,2108,3,CNA231600161
8704,196905,458,794,1371,1316,3,TWF670900104
4260,224548,465,892,1741,1960,3,TWU711500066
4735,87744,465,727,2216,2264,3,TWD951043101
8769,210024,465,421,1782,1803,3,TWU971402007
9569,192261,458,527,1440,1408,3,CNA231601691
3038,220896,458,639,2016,2115,3,TWD951634223
9471,263871,437,163,1115,859,17,TCJPE1673152
579,271107,458,499,1384,1558,3,TWK970100203
2437,248352,458,446,2043,2094,3,TWK231610204
1376,226626,458,772,540,1004,3,TWA470303001
77,259134,465,577,1634,1594,3,TWA210419902
2502,259030,465,439,2177,1800,3,TWA531466601
5784,260493,465,845,2157,2199,3,TWA211555201
4728,219297,458,122,309,275,3,TWA471602009
1014,235403,2022,292,1108,989,17,JPJ221200410
1625,223799,465,304,394,356,52,USRC11401835
703,272927,465,659,1452,1389,3,TWK230700904
402,205635,921,369,639,585,31,KRC211600001
4537,163970,921,440,1282,1193,17,JPTK08880501
2696,266240,465,501,2115,1393,3,TWA219913801
7954,193933,465,363,1225,390,3,TWA531494004
6559,274080,458,884,2117,2283,3,TWAG11600202
5666,268434,458,480,1533,1995,3,TWD951567104
8009,220577,2157,676,1706,1891,10,TWI431603220
5659,281495,465,140,1768,1791,3,HKI111600001
6938,222249,458,14,606,551,3,TWA471515002
6685,273353,1609,247,830,785,52,CAV161400034
7166,298422,465,503,1396,2238,3,TWA450689105
1796,268896,921,435,1941,2291,3,TWJ011600101
5343,396956,465,704,503,447,3,TWA531669703
6191,251715,458,390,525,1545,3,TWX831611118
2812,291317,465,333,339,898,17,JPTF01304201
1381,233848,465,692,1624,1811,3,TWF711200013
6933,213948,921,391,2178,2189,3,TWI430600204
6203,285440,465,785,705,181,3,TWA530887301
7962,267807,465,845,2192,2238,3,TWA211125901
5510,236773,465,729,2099,2144,3,TWD631415903
8958,282226,465,524,1278,1209,3,TWK231508810
331,280032,465,53,1850,1889,3,TWD631518202
2349,209861,465,876,1563,1700,3,HKD250331803
2873,311066,465,524,1280,1209,3,TWK231508806
7811,234893,465,53,2099,2145,3,TWD631415903
4173,326844,465,499,1384,2233,3,TWK970300601
3742,272979,465,123,217,144,3,TWA531663601
4577,270001,465,421,173,1152,3,HKI490151103
3624,273031,465,446,2043,2094,3,TWA450065406
7885,263314,465,466,1312,1488,3,TWA450170203
8994,230191,465,726,1113,1021,3,TWB511691302
45,200045,437,340,1118,776,17,JPU901603044
7271,227424,465,442,1619,1626,3,TWK231105104
1806,265090,465,446,2047,2094,3,TWK231105503
9563,239386,444,278,567,511,31,KRA381206389
9442,195047,465,758,693,1598,3,TWA210722501
7912,278778,465,579,190,912,3,TWW851300013
7983,281425,465,758,1837,1389,3,TWA210722509
3219,221257,1609,222,1181,1101,17,JPWP01671842
8340,273345,465,477,1781,1802,3,TWA450274501
7083,261851,465,758,2087,1389,3,TWA211630807
2313,237270,465,633,2014,1695,3,TWA531532801
39,261224,465,789,1929,1992,3,CNA651500229
485,215597,465,446,2043,2094,3,TWK231388829
1198,292800,458,711,1819,1842,3,MYAW11600093
2966,238968,1259,905,2165,2205,3,TWA451407904
4804,275411,465,785,10,12,3,TWA531176506
2343,283324,465,451,537,484,3,HKH611600079
4567,254223,458,476,1884,1935,3,TWI431603101
2685,216502,921,391,589,533,3,TWD951564107
4671,420838,139,251,1109,771,17,JPBV00000799
2835,263314,465,710,1818,1832,3,TWA470814002
3285,204042,465,129,1097,1008,52,USSM11601117
954,264907,465,785,104,407,3,TWA530969102
4497,210976,465,593,630,1156,3,HKI490667201
5591,232032,2157,894,1625,1633,10,TWW471610201
365,226951,465,43,350,321,31,TWA531301039
3151,264045,465,503,2198,1389,3,TWA450169801
9251,206585,465,349,1414,1367,52,USRC11301790
3351,272788,921,391,1114,1022,3,TWA531327604
9323,205821,465,560,1521,1274,3,EMIDD0286703
3813,265613,465,699,2087,1389,3,TWD951346202
3544,240901,465,785,1229,1147,3,TWA531530005
9016,302080,465,446,1857,2094,3,TWA450689712
5003,292466,2157,601,1608,1614,10,TWT951600082
5593,259761,458,540,456,410,3,TWK231609206
7638,268721,444,144,853,536,31,KRA251601723
2375,272253,458,662,1518,1389,3,TWA471203002
6593,255399,465,529,894,395,3,TWA530000002
6123,286467,458,591,2106,1389,3,TWA470806002
5340,203702,444,360,438,392,31,KRB461601443
3385,275644,465,446,2043,2094,3,TWK231307404
5782,282435,465,446,2043,2094,3,TWA450171412
2911,201874,465,577,1731,1606,3,TWA210621310
1249,290377,458,788,455,485,3,TWA470903003
2326,257880,465,122,310,1300,3,TWA471410001
7654,209502,465,820,1904,2133,3,TWA211557901
1848,225071,465,729,1295,1228,3,TWD631212604
3684,188995,465,391,1125,1027,31,TWA531600104
3471,254589,444,256,741,716,31,KRA381602424
7536,242468,444,19,711,660,31,TWA531601112
4783,237270,465,851,2014,1696,31,TWA531532801
8547,199366,465,625,1679,1733,3,TWJ970700507
6392,277342,465,117,952,263,17,JPU901201421
1628,219036,458,587,1882,1305,3,TWA471605002
1285,277942,465,446,2043,2094,3,TWK230902407
4534,185713,444,56,660,611,31,KRA301600192
1252,260911,465,140,355,326,3,HKI111500010
5409,245655,921,391,1902,1952,3,TWL251600101
8848,291631,465,421,1150,163,3,HKI490251210
5080,205322,458,797,1938,2001,3,CNE041600323
6125,229564,465,6,1073,972,31,TWA531400275
1700,268120,465,477,1312,1871,3,TWA459962501
1630,198608,465,818,912,836,3,TWA531579701
675,204660,465,876,2087,1700,3,HKD250331804
4000,219220,465,6,1055,972,31,TWA531300946
941,256208,465,330,1946,1210,3,TWD951206102
8526,221184,458,480,2016,1389,3,TWD951601103
7754,267441,465,864,14,1080,3,TWA530773204
81,243983,458,280,2232,2282,3,TWZ451600007
8308,281936,465,579,1431,1527,3,TWA259900303
4078,221309,465,330,1594,1463,3,TWD950309101
2060,263105,465,891,2134,2178,3,TWB870211302
6334,276793,465,772,1779,1930,3,TWA750000902
6441,242207,465,589,1576,1564,3,TWI430600102
643,249429,458,209,1815,1848,3,TWA471495002
4320,54230,1259,905,2165,2205,3,TWA451407909
9512,230295,458,499,1384,1576,3,TWK971101202
8979,251040,458,580,1559,1547,3,TWJ011600401
2370,194768,921,391,1769,1792,3,CNZ481600013
6621,275226,465,503,656,2164,3,TWA450272702
2435,315898,465,490,1357,1291,3,TWA531583703
8182,234161,465,925,2211,2257,3,MYNW11500007
4368,241580,458,639,1693,1591,3,TWD951634112
118,272195,465,477,1624,2238,3,TWK231509308
8674,306155,465,446,2043,2094,3,TWA450058307
5014,361822,437,173,1196,1115,17,JPU901601652
5814,253074,465,823,1981,2036,3,TWX071500408
8751,198504,465,295,860,806,52,GBARL1600726
8640,241789,465,330,834,1587,3,TWD950406110
8043,511477,458,727,1827,1702,3,TWD951643216
8856,267456,458,580,2137,1646,3,TWJ011600301
5293,291631,465,168,1601,1604,17,JPVI01128560
7368,247327,465,845,114,2120,3,TWA211554801
2994,255558,465,575,1553,1523,3,TWA450789901
3020,198191,444,396,854,436,31,KRB461601605
4298,301662,465,558,1604,2113,3,TWB539550126
591,268173,465,786,1371,1316,3,TWA531680210
9587,275879,465,774,453,1070,3,TWA530503501
2401,257567,139,358,1016,944,52,USSM11607812
2729,220839,139,75,209,195,52,USRC11602722
5956,295949,465,754,388,286,3,TWA471412002
3879,276950,465,769,192,157,3,HKI499403107
5222,219124,465,316,923,848,52,USSM11506529
8443,191738,465,43,1064,972,31,TWA531400513
4700,196414,465,853,204,682,3,HKI490018601
6918,244819,465,490,1357,1291,3,TWF711000035
8781,238654,437,34,1316,608,17,JPVI01413040
7298,190249,444,111,821,777,31,KRB461600574
2317,211173,465,633,1679,1720,3,TWB671005207
1290,229273,465,391,1505,1470,3,TWA211227004
2173,178337,465,772,45,405,3,TWA531457220
1452,269583,352,242,250,368,52,GBCEN1602906
9501,264881,465,421,1636,1651,3,TWB510224501
3795,348647,458,720,779,493,3,TWA470722016
1205,269165,465,540,376,1178,3,TWK231205902
4280,189361,1609,99,839,790,52,GBHMU1600058
5613,239595,465,902,2161,2201,3,TWA211556901
7759,408302,458,650,1722,2227,3,TW2151510002
4819,285600,458,355,2197,2236,3,TWCC31600016
7716,264150,465,529,730,1070,3,TWA530493702
6510,226220,465,512,1406,1356,3,TWK231288823
9018,240431,465,446,2043,2094,3,TWA459964613
172,272416,465,794,1371,1316,3,TWF671100103
6343,245760,465,818,913,839,3,TWA531657211
1393,169168,465,758,1890,1850,3,TWA210621701
2894,278674,458,772,1147,1047,3,TWA470518004
2872,222493,458,591,423,1061,3,TWA470901001
1417,250148,465,639,1262,1587,3,TWD950934107
2739,250044,458,875,1792,1230,3,TWB511692406
652,285600,458,639,1541,2252,3,TWD951672101
2069,265822,465,446,2043,2094,3,TWK230801601
5686,246987,465,8,107,671,3,TWA770300143
3306,307584,458,446,2043,2094,3,TWK231610202
4686,371705,1259,536,1462,1425,3,TWE350304413
1303,254931,458,554,1506,1222,3,TWB730310002
4452,294347,465,512,1406,2164,3,TWK231306603
7212,267493,465,766,2191,2278,3,TWA459337801
2769,234057,465,482,1765,2081,3,TWU711400351
2318,200672,465,391,875,186,31,TWA531513623
5566,174497,465,442,1784,1341,3,TWK231609104
113,289344,458,663,2173,1859,3,TWJ011600808
4547,240326,465,794,1371,1316,3,TWJ010800311
2281,249408,458,755,1676,1691,3,TWV671600040
4366,163657,465,779,178,160,3,TWA231509114
4742,268375,465,772,2173,1960,3,TWA531042210
7989,208375,465,342,671,624,31,KRA301500106
9098,294138,465,581,2147,2238,3,TWU711500193
5187,263523,465,506,2126,1720,3,TWA770800833
5463,233743,458,499,1384,1576,3,TWK971601122
9103,231270,465,554,1506,2013,3,TWB739700127
8749,206994,465,245,167,731,52,USWB11600081
5398,246177,1259,544,1471,1434,3,TWP011316807
9206,236878,465,765,1899,1217,3,CND141500123
2979,284786,458,710,709,657,3,TWA470128002
6864,177005,1152,865,2042,2093,3,TWY311601205
153,218174,921,672,1406,711,3,TWK231407804
5233,240640,1609,285,835,789,52,GBARL1501466
4614,261038,458,710,904,829,3,TWA479820001
1709,256417,465,207,1078,990,17,JPU901400596
6549,255883,1572,22,2154,2196,17,TCJPE1699949
1447,305214,458,729,1849,2121,3,TWD631619307
1602,265508,465,614,1154,653,3,TWA531478803
267,242688,465,724,1978,2034,3,TWA451500406
1166,236355,458,697,1855,2115,3,TWBR11703003
5280,278778,465,776,1531,1502,10,TWK810210001
661,192470,921,113,704,477,31,TWA531603677
2768,203520,458,727,1305,1662,3,TWD951676104
2226,167497,458,869,1412,2221,3,TWU711601656
5544,239177,465,838,1793,1813,3,TWA451098004
4077,213995,465,835,1334,2119,3,TWJ011100302
822,203284,465,451,820,23,3,HKH611100034
4277,263523,465,844,705,1097,3,TWA530938804
2031,203546,444,237,1211,1131,31,KRA301600379
2286,258821,465,774,1085,1093,3,TWA530503505
3246,249216,458,561,1522,1490,3,TWAE31600872
6748,245028,465,330,1679,1287,3,TWD951006104
237,245028,458,727,2216,1389,3,TWD951643109
9224,297195,437,422,657,1166,17,JPWP01671475
1742,249626,458,124,322,294,3,TWA451600501
9402,227265,465,442,1533,2239,3,TWK230801206
6531,223190,444,705,962,634,31,KRA031213015
1673,273449,465,625,497,1458,3,TWH150500007
3390,191320,458,772,166,1150,3,TWA470459001
4937,274390,465,481,1533,2218,3,TWA451193804
5466,211382,444,170,906,416,31,KRA381602240
3093,224400,465,295,1141,1041,52,GBARL1401280
7541,212427,465,925,2211,2257,3,MYNW11500008
6207,212601,465,70,334,311,52,GBARL1201392
4698,370834,1609,698,2204,2251,3,TWAE31600945
3098,408241,458,727,751,378,3,TWD951643203
8954,245237,458,875,1655,2124,3,TWB511692409
2545,303856,465,603,2213,94,3,TWA211429503
976,267389,465,659,1022,947,3,TWK230901802
4193,239072,458,480,2224,1908,3,TWD951601101
5185,225071,458,772,365,1160,3,TWA470459002
2576,255582,465,896,2148,1400,3,EMIDD0288284
5122,225593,921,265,2252,2303,31,KRA381205111
196,260075,465,659,1291,2164,3,TWK230901805
6958,217861,465,330,685,1533,3,TWD950306204
1065,268957,465,615,1432,1388,3,TWA211350401
5799,250017,465,785,1923,1981,3,TWA531400340
6952,187392,458,521,1417,1372,3,TWP011620404
5882,221309,1616,260,774,728,52,NLM5S1600013
92,221309,465,577,1891,1866,3,TWA210722805
6361,168280,465,818,909,836,3,TWA531657209
7922,253178,921,218,9,10,31,KRC211600013
4870,200803,465,266,293,256,52,GBHMU1600240
7306,260388,458,875,2080,1230,3,TWB511692404
4754,176388,465,269,797,751,52,USSM11506387
9352,266657,921,391,1774,1227,3,TWAC31600001
4809,269676,465,743,2054,2218,3,TWEM30706014
1439,217165,1616,31,35,38,52,NOG841602010
9146,274816,458,490,618,561,3,TWX511310202
8909,284943,465,158,403,363,3,TWAL31500303
3548,262944,465,931,2227,2279,3,TWA451498202
5113,280137,458,727,2016,1389,3,TWD951643206
1666,330501,458,391,1401,1351,3,TWC611612001
4477,213368,465,731,940,486,31,KRA491402407
4552,199471,458,511,1403,105,3,TWU711601754
2803,195631,423,349,976,909,52,USSD11600299
1251,221022,444,334,328,391,31,TWA531603911
7969,224745,458,794,1371,1316,3,TWF670100403
4675,228649,139,386,1119,1025,52,USRC11601157
6012,263712,465,727,550,1587,3,TWD951043110
266,287328,458,122,309,276,3,TWA471602002
1858,241162,465,255,755,711,3,TWK231205803
6466,279648,465,442,1768,1791,3,TWK231488843
428,247144,359,433,1256,1181,52,GBBTF1600267
7642,201874,458,869,1459,1423,3,TWU711601654
1236,266135,458,772,454,1051,3,TWA470408010
2116,211382,458,610,1621,1628,3,TWD631653301
5051,362161,465,446,2043,2094,3,TWA450065411
3216,282435,465,483,1962,1422,3,TWC231014603
1058,218406,465,876,2142,1700,3,HKD250130806
1136,235972,458,558,2230,1680,3,TWB531510010
9364,172524,465,761,142,133,3,HKA610500010
4956,280163,465,704,503,447,3,TWA531669707
6886,209084,444,114,382,619,31,KRA301600367
2781,203232,465,140,354,325,3,HKI111300026
7769,272509,465,477,2106,1209,3,TWJ010800101
9528,260806,465,694,1749,1766,10,TWM671404902
4873,256417,458,655,1292,1756,3,TWL251000403
3859,257314,465,351,997,936,52,USRC11400976
6263,298631,458,629,1663,1678,3,TWI451600008
5636,282958,458,716,2171,2212,3,TWBV31600101
1658,216450,465,909,15,20,3,TWA530757804
7484,268329,458,553,544,491,3,TWA470705002
4672,232129,465,772,1156,1057,3,TWA531242308
3402,223294,465,308,307,271,52,USRC11600565
4224,243670,465,255,755,711,3,TWK231407704
7870,217443,465,874,2174,2214,3,TWD951248105
6286,413152,465,641,2137,1598,3,TWB650400717
255,219742,458,814,1956,2043,3,CNE041600506
9200,241371,465,580,1559,1547,3,TWJ011200108
7697,297769,465,704,503,447,3,TWA531669704
4361,262896,465,676,2086,2132,10,TWI431500101
38,215144,458,499,1384,1576,3,TWK971601308
184,273345,465,622,1649,1664,3,CNA231302848
865,237165,458,122,309,275,3,TWA471602005
1513,188874,465,269,794,748,52,USSM11401317
293,280659,458,499,1384,2266,3,TWK971201107
6025,248894,465,863,1358,1720,3,TWB670204201
5382,251820,465,391,1283,1447,3,TWA450717891
723,235702,465,421,1156,1057,3,TWA531407419
689,246700,458,639,1477,2102,3,TWD951634108
6118,249103,465,46,811,763,3,HKE571516408
4330,272300,465,589,1576,1564,3,TWA270313001
8608,244192,465,117,1104,262,17,JPU901400570
3748,258821,458,772,514,1004,3,TWA470408002
1920,265822,458,788,455,408,3,TWA470903007
1973,290586,465,668,2157,2199,3,TWA211556001
779,209397,465,798,1278,1209,3,TWK231306402
1894,229773,921,391,1252,9,31,KRA491600802
7609,332042,465,785,504,686,3,TWA531401056
417,289332,458,788,1927,1985,3,TWCJ71600003
7544,236460,465,603,1310,1241,3,TWA211429511
2786,205008,465,729,1457,1421,3,TWD631314107
6329,249312,465,610,1447,1414,3,TWD631313609
1528,177841,458,875,2049,2100,3,TWB511692401
9331,261224,465,892,1739,2224,3,TWA471311010
7469,316952,458,794,1371,1316,3,TWF670400101
12,245597,465,490,1356,1289,3,TWF711200052
2884,246256,465,240,299,261,52,GBHMU1600060
5821,147173,465,818,909,836,3,TWA531657212
6216,257358,465,714,2145,2188,3,TWA770500359
1758,236564,465,874,889,1587,3,TWD951548107
3447,209749,465,446,1857,2094,3,TWK231307007
2493,296855,458,644,1708,1732,3,TWC611612205
4257,269061,465,534,1559,1960,3,TWR031407003
4825,276688,458,710,710,655,3,TWA471010004
8092,214831,465,14,1394,24,3,TWA770800787
7670,268561,465,14,706,654,3,TWA770700646
3901,349936,458,724,2129,1797,3,TWA451690609
4430,238445,465,499,1384,1576,3,TWK970200307
3195,281704,465,467,1314,1208,3,TWA451408309
956,254537,465,758,149,1389,3,TWD250318605
1698,201351,458,684,695,1785,3,TWX351700001
4132,269426,465,560,1226,913,3,TWB431600003
4664,309629,465,786,1924,1389,3,TWA531580212
4838,254746,465,729,1171,1925,3,TWD631314105
265,234475,465,74,290,154,17,JPTO01200100
3336,305946,465,704,503,447,3,TWA531669705
8727,200917,465,120,308,272,52,USRC11600642
9348,201665,921,437,1288,1221,3,TWK231508301
5030,215424,465,727,1673,1587,3,TWD951043103
2550,265589,465,14,1883,1955,3,TWA771201084
8763,247013,465,313,925,850,31,KRA381206097
221,211278,465,187,505,448,52,DEE861600586
4073,264568,465,924,725,97,10,TWA270917004
6341,183170,465,639,2087,1669,3,TWD951134104
9035,126850,2157,676,1174,883,10,TWI431603211
11,229440,465,724,2129,2171,3,TWA451500408
4022,245446,465,140,355,326,3,HKI111500004
505,211670,444,44,1060,978,31,TWA531602603
707,224522,465,351,990,929,52,USRC11600201
7981,227378,1609,70,1325,1252,0,GBARL1401201
398,248685,458,3,1510,1479,3,TWA451600801
2757,232333,465,421,730,399,3,HKI490451204
7188,265961,458,579,2078,1646,3,TWA259900302
6221,193728,465,886,1989,1899,3,TWZ811400003
6109,255686,465,639,2087,1779,3,TWD951134110
6512,257985,465,633,1679,1389,3,TWB671005205
6960,187776,451,775,1964,2021,24,HKD251600019
1323,262791,465,512,1406,1353,3,TWK231288822
